"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type_","typetext","zip"
"005XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06705979 29.95705191)",,,,,"3681813","532089","A0033714","8","1A","2014-01-01T03:28:24.000","2014-01-01T05:50:19.000","2014-01-01T03:28:24.000","2014-01-01T04:12:09.000","103","DISTURBANCE (OTHER)","70112"
"US90B E & Tchoupitoulas St","RTF","REPORT TO FOLLOW","POINT (-90.0669287 29.93928054)",,,,,"3681926","525627","A0033814","6","2B","2014-01-01T03:36:10.000","2014-01-01T06:57:14.000","2014-01-01T03:29:38.000","2014-01-01T03:34:02.000","35D","SIMPLE BATTERY DOMESTIC","70130"
"005XX Bourbon St","NAT","Necessary Action Taken","POINT (-90.06700292 29.95711624)",,,,,"3681831","532113","A0033914","8","1A","2014-01-01T03:30:02.000","2014-01-01T03:30:56.000","2014-01-01T03:30:02.000",,"103","DISTURBANCE (OTHER)","70112"
"Saint Bernard Ave & N Galvez St (5K04)","NAT","Necessary Action Taken","POINT (-90.06837795 29.97765281)",,,,,"3681313","539576","A0034014","5","1A","2014-01-01T03:30:14.000","2014-01-01T03:37:32.000","2014-01-01T03:30:14.000",,"103","DISTURBANCE (OTHER)","70119"
"005XX Bourbon St","NAT","Necessary Action Taken","POINT (-90.06698871 29.95713232)",,,,,"3681835","532118","A0034114","8","1H","2014-01-01T03:31:08.000","2014-01-01T03:49:54.000","2014-01-01T03:31:08.000","2014-01-01T03:31:15.000","21","COMPLAINT OTHER","70112"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09453035 29.96149899)",,,,,"3673097","533611","A0034314","1","1G",,"2014-01-01T03:31:31.000","2014-01-01T03:31:31.000",,"17F","FUGITIVE ATTACHMENT","70119"
"015XX N Villere St","RTF","REPORT TO FOLLOW","POINT (-90.06480862 29.97025933)",,,,,"3682473","536900","A0034214","1","2B","2014-01-01T03:37:40.000","2014-01-01T06:07:54.000","2014-01-01T03:31:31.000","2014-01-01T03:32:34.000","35D","SIMPLE BATTERY DOMESTIC","70116"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09453035 29.96149899)",,,,,"3673097","533611","A0034414","1","1G",,"2014-01-01T03:31:50.000","2014-01-01T03:31:50.000",,"17F","FUGITIVE ATTACHMENT","70119"
"006XX Decatur St","RTF","REPORT TO FOLLOW","POINT (-90.06351118 29.95592569)",,,,,"3682941","531692","A0034514","8","0E","2014-01-01T03:31:50.000","2014-01-01T04:57:51.000","2014-01-01T03:31:50.000",,"21P","LOST PROPERTY","70130"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09453035 29.96149899)",,,,,"3673097","533611","A0034614","1","1G",,"2014-01-01T03:32:03.000","2014-01-01T03:32:03.000",,"17F","FUGITIVE ATTACHMENT","70119"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09453035 29.96149899)",,,,,"3673097","533611","A0034714","1","1G",,"2014-01-01T03:32:11.000","2014-01-01T03:32:11.000",,"17F","FUGITIVE ATTACHMENT","70119"
"034XX Danneel St","NAT","Necessary Action Taken","POINT (-90.09389173 29.93155665)",,,,,"3673417","522725","A0034814","6","1E","2014-01-01T04:05:26.000","2014-01-01T04:37:05.000","2014-01-01T03:32:42.000","2014-01-01T03:57:52.000","21N","NOISE COMPLAINT","70115"
"Robert St & Tchoupitoulas St","NAT","Necessary Action Taken","POINT (-90.10929362 29.91655283)",,,,,"3668597","517217","A0034914","2","1D","2014-01-01T03:34:22.000","2014-01-01T04:18:30.000","2014-01-01T03:32:51.000","2014-01-01T03:32:51.000","98","DRIVING WHILE UNDER INFLUENCE","70115"
"Catina St & Porteous St","NAT","Necessary Action Taken","POINT (-90.11314078 30.01150859)",,,,,"3667011","551733","A0035014","3","1H",,"2014-01-01T03:38:33.000","2014-01-01T03:33:41.000","2014-01-01T03:33:41.000","18","TRAFFIC INCIDENT","70124"
"S Telemachus St (1K02) & Tulane Ave","NAT","Necessary Action Taken","POINT (-90.10148761 29.96668804)",,,,,"3670874","535474","A0035114","1","1H","2014-01-01T03:34:07.000","2014-01-01T03:56:36.000","2014-01-01T03:34:07.000",,"18","TRAFFIC INCIDENT","70119"
"044XX Maple Leaf Dr","UNF","UNFOUNDED","POINT (-89.98835751 29.91019537)",,,,,"3706934","515334","A0035214","4","1A",,"2014-01-01T04:22:40.000","2014-01-01T03:35:37.000","2014-01-01T04:11:03.000","94F","FIREWORKS","70131"
"Martin Luther King Jr Blvd (6G02) & Oretha Castle Haley Blvd","NAT","Necessary Action Taken","POINT (-90.07916897 29.94109943)",,,,,"3678042","526246","A0035314","6","1H","2014-01-01T03:38:04.000","2014-01-01T03:54:01.000","2014-01-01T03:38:04.000",,"18","TRAFFIC INCIDENT","70113"
"Saint Bernard Ave & N Galvez St (5K04)","NAT","Necessary Action Taken","POINT (-90.06837795 29.97765281)",,,,,"3681313","539576","A0035414","5","1H","2014-01-01T03:38:38.000","2014-01-01T04:13:41.000","2014-01-01T03:38:38.000",,"18","TRAFFIC INCIDENT","70119"
"010XX N Peters St","RTF","REPORT TO FOLLOW","POINT (-90.06022659 29.95907446)",,,,,"3683969","532848","A0035514","8","2A","2014-01-01T03:56:07.000","2014-01-01T04:07:04.000","2014-01-01T03:38:59.000","2014-01-01T03:40:06.000","56","SIMPLE CRIMINAL DAMAGE","70116"
"004XX Chartres St","UNF","UNFOUNDED","POINT (-90.06552297 29.95530726)",,,,,"3682307","531460","A0035614","8","2B",,"2014-01-01T03:46:38.000","2014-01-01T03:39:19.000","2014-01-01T03:44:18.000","103F","FIGHT","70130"
"005XX Canal St","DUP","DUPLICATE","POINT (-90.06790895 29.95189311)",,,,,"3681565","530210","A0035714","8","2B",,"2014-01-01T03:42:34.000","2014-01-01T03:41:00.000",,"103F","FIGHT","70130"
"Hastings Pl & St Mary St","NAT","Necessary Action Taken","POINT (-90.07341644 29.93118456)",,,,,"3679904","522660","A0035814","6","1H","2014-01-01T03:42:59.000","2014-01-01T03:57:33.000","2014-01-01T03:42:59.000",,"21","COMPLAINT OTHER","70130"
"Bourbon St & Bienville St","NAT","Necessary Action Taken","POINT (-90.0684521 29.95548846)",,,,,"3681379","531516","A0035914","8","1H","2014-01-01T03:43:18.000","2014-01-01T03:58:10.000","2014-01-01T03:43:18.000",,"21","COMPLAINT OTHER","70112"
"008XX Harrison Ave","NAT","Necessary Action Taken","POINT (-90.10552622 30.00414758)",,,,,"3669449","549082","A0036014","3","1H","2014-01-01T03:48:05.000","2014-01-01T06:03:40.000","2014-01-01T03:45:47.000","2014-01-01T03:45:47.000","18","TRAFFIC INCIDENT","70124"
"034XX S Carrollton Ave","GOA","GONE ON ARRIVAL","POINT (-90.11240704 29.96302552)",,,,,"3667431","534105","A0036114","2","1A","2014-01-01T04:50:12.000","2014-01-01T05:07:57.000","2014-01-01T03:46:59.000","2014-01-01T04:39:42.000","103","DISTURBANCE (OTHER)","70125"
"123XX N I-10 Service Rd","RTF","REPORT TO FOLLOW","POINT (-89.95670651 30.04973218)",,,,,"3716351","566194","A0036214","7","2B","2014-01-01T04:13:06.000","2014-01-01T05:09:14.000","2014-01-01T03:47:16.000","2014-01-01T03:53:59.000","103D","DOMESTIC DISTURBANCE","70128"
"003XX Poydras St","NAT","Necessary Action Taken","POINT (-90.06649391 29.94898171)",,,,,"3682025","529156","A0036314","8","1A","2014-01-01T03:53:43.000","2014-01-01T05:17:27.000","2014-01-01T03:47:17.000","2014-01-01T03:48:04.000","103","DISTURBANCE (OTHER)","70130"
"Crozat St & Canal St","NAT","Necessary Action Taken","POINT (-90.073935 29.95662307)",,,,,"3679638","531909","A0036414","1","1H","2014-01-01T03:48:43.000","2014-01-01T04:04:03.000","2014-01-01T03:48:43.000",,"21","COMPLAINT OTHER","70112"
"S Claiborne Ave & S Carrollton Ave (2K04)","NAT","Necessary Action Taken","POINT (-90.12069895 29.95585134)",,,,,"3664833","531469","A0036514","2","1H","2014-01-01T03:49:17.000","2014-01-01T04:30:57.000","2014-01-01T03:49:17.000",,"18","TRAFFIC INCIDENT","70118"
"St Claude Bridge East","RTF","REPORT TO FOLLOW","POINT (-90.02765966 29.96386324)",,,,,"3694261","534706","A0036614","5","2A","2014-01-01T03:52:13.000","2014-01-01T05:25:26.000","2014-01-01T03:49:51.000",,"20","AUTO ACCIDENT","70117"
"004XX Bourbon St","UNF","UNFOUNDED","POINT (-90.06765006 29.95676848)",,,,,"3681627","531984","A0036714","8","1A","2014-01-01T09:00:52.000","2014-01-01T09:07:45.000","2014-01-01T03:50:03.000","2014-01-01T08:52:54.000","67","THEFT","70112"
"003XX Baronne St","NAT","Necessary Action Taken","POINT (-90.07264948 29.95113079)",,,,,"3680067","529916","A0036814","8","1A",,"2014-01-01T09:15:59.000","2014-01-01T03:50:17.000","2014-01-01T08:58:58.000","103","DISTURBANCE (OTHER)","70112"
"007XX Canal St","NAT","Necessary Action Taken","POINT (0 0)",,,,,"37369000","3513814","A0036914","8","2B","2014-01-01T03:50:39.000","2014-01-01T03:51:33.000","2014-01-01T03:50:39.000",,"24","MEDICAL","70130"
"008XX Conti St","RTF","REPORT TO FOLLOW","POINT (-90.06779563 29.95633207)",,,,,"3681583","531825","A0037014","8","1D","2014-01-01T03:51:48.000","2014-01-01T05:59:50.000","2014-01-01T03:51:48.000","2014-01-01T04:52:41.000","35","SIMPLE BATTERY","70112"
"Julia St & S Peters St","NAT","Necessary Action Taken","POINT (-90.06582011 29.94460751)",,,,,"3682256","527568","A0037114","8","1A","2014-01-01T03:52:10.000","2014-01-01T04:01:48.000","2014-01-01T03:52:10.000","2014-01-01T03:52:44.000","103","DISTURBANCE (OTHER)","70130"
"051XX La Salle St","UNF","UNFOUNDED","POINT (-90.10995294 29.9335765)",,,,,"3668322","523405","A0037214","2","2B","2014-01-01T04:00:43.000","2014-01-01T04:52:00.000","2014-01-01T03:53:12.000","2014-01-01T03:54:39.000","94","DISCHARGING FIREARM","70115"
"031XX Burgundy St","UNF","UNFOUNDED","POINT (-90.04429602 29.96541545)",,,,,"3688987","535211","A0037314","5","1A","2014-01-01T04:07:12.000","2014-01-01T04:11:22.000","2014-01-01T03:54:48.000","2014-01-01T03:56:58.000","94F","FIREWORKS","70117"
"I-10 W & Canal St (1H01)","NAT","Necessary Action Taken","POINT (-90.0779663 29.95905225)",,,,,"3678352","532778","A0037414","1","1H",,"2014-01-01T03:55:05.000","2014-01-01T03:55:01.000","2014-01-01T03:55:01.000","21","COMPLAINT OTHER","70112"
"Freret St & Soniat St","UNF","UNFOUNDED","POINT (-90.10932434 29.93500036)",,,,,"3668516","523925","A0037514","2","1A",,"2014-01-01T04:39:31.000","2014-01-01T03:55:29.000","2014-01-01T04:35:22.000","94","DISCHARGING FIREARM","70115"
"019XX L B Landry Ave","UNF","UNFOUNDED","POINT (-90.04194495 29.93308632)",,,,,"3689864","523463","A0037614","4","2B","2014-01-01T05:12:50.000","2014-01-01T05:24:46.000","2014-01-01T03:55:59.000","2014-01-01T04:46:24.000","103D","DOMESTIC DISTURBANCE","70114"
"Calliope St & Annunciation St (6C01)","NAT","Necessary Action Taken","POINT (-90.06846432 29.93900425)",,,,,"3681441","525521","A0037714","6","1H","2014-01-01T03:59:52.000","2014-01-01T05:11:45.000","2014-01-01T03:57:26.000","2014-01-01T03:57:26.000","18","TRAFFIC INCIDENT","70130"
"092XX Airline Hwy","NAT","Necessary Action Taken","POINT (-90.12123814 29.97229252)",,,,,"3664599","537445","A0037814","3","1H","2014-01-01T04:09:00.000","2014-01-01T04:12:15.000","2014-01-01T04:00:25.000","2014-01-01T04:00:25.000","21","COMPLAINT OTHER","70118"
"054XX Congress Dr","RTF","REPORT TO FOLLOW","POINT (-90.034846 30.01658908)",,,,,"3691768","553853","A0037914","3","2B",,"2014-01-01T06:05:35.000","2014-01-01T04:01:29.000","2014-01-01T04:11:10.000","103F","FIGHT","70126"
"002XX Porteous St","NAT","Necessary Action Taken","POINT (-90.11201831 30.0111884)",,,,,"3667367","551621","A0038014","3","2C",,"2014-01-01T06:03:44.000","2014-01-01T04:02:17.000","2014-01-01T04:05:52.000","62A","BURGLAR ALARM, SILENT","70124"
"Vicksburg St & Polk Ave","VOI","VOID","POINT (-90.1074387 29.99911405)",,,,,"3668864","547245","A0038114","3","1H",,"2014-01-01T04:04:13.000","2014-01-01T04:02:50.000",,"18","TRAFFIC INCIDENT","70124"
"Vicksburg St & Polk Ave","VOI","VOID","POINT (-90.1074387 29.99911405)",,,,,"3668864","547245","A0038214","3","1H",,"2014-01-01T04:04:33.000","2014-01-01T04:03:03.000",,"18","TRAFFIC INCIDENT","70124"
"Vicksburg St & Polk St","NAT","Necessary Action Taken","POINT (-90.1074387 29.99911405)",,,,,"3668864","547245","A0038314","3","1H",,"2014-01-01T04:07:07.000","2014-01-01T04:03:30.000","2014-01-01T04:03:30.000","18","TRAFFIC INCIDENT","70124"
"077XX Alabama St","NAT","Necessary Action Taken","POINT (-90.02499852 30.03042894)",,,,,"3694827","558921","A0038414","7","2A","2014-01-01T04:52:58.000","2014-01-01T04:55:44.000","2014-01-01T04:03:33.000","2014-01-01T04:43:12.000","21","COMPLAINT OTHER","70126"
"079XX Chef Menteur Hwy","UNF","UNFOUNDED","POINT (-89.99420375 30.01291287)",,,,,"3704646","552664","A0038514","7","1D","2014-01-01T09:39:08.000","2014-01-01T09:40:53.000","2014-01-01T04:04:39.000","2014-01-01T09:35:34.000","56","SIMPLE CRIMINAL DAMAGE","70126"
"I10 W & S Claiborne Ave","NAT","Necessary Action Taken","POINT (-90.08143748 29.95539539)",,,,,"3677267","531437","A0038614","1","2A",,"2014-01-01T05:54:55.000","2014-01-01T04:04:45.000","2014-01-01T04:14:58.000","18","TRAFFIC INCIDENT","70112"
"008XX Harrison Ave","NAT","Necessary Action Taken","POINT (-90.10552622 30.00414758)",,,,,"3669449","549082","A0038714","3","1H","2014-01-01T04:08:54.000","2014-01-01T05:11:34.000","2014-01-01T04:05:08.000","2014-01-01T04:05:08.000","21","COMPLAINT OTHER","70124"
"Tulane Ave & S Pierce St (1K02)","NAT","Necessary Action Taken","POINT (-90.10455675 29.96808119)",,,,,"3669897","535970","A0038814","1","1H","2014-01-01T04:06:04.000","2014-01-01T04:12:35.000","2014-01-01T04:06:04.000",,"21","COMPLAINT OTHER","70119"
"010XX N Peters St","RTF","REPORT TO FOLLOW","POINT (-90.06028037 29.95900689)",,,,,"3683952","532824","A0038914","8","1D","2014-01-01T04:06:46.000","2014-01-01T04:34:42.000","2014-01-01T04:06:46.000",,"35","SIMPLE BATTERY","70116"
"061XX N Claiborne Ave","NAT","Necessary Action Taken","POINT (-90.00894008 29.96455934)",,,,,"3700185","535027","A0039014","5","1H","2014-01-01T04:07:31.000","2014-01-01T04:33:10.000","2014-01-01T04:07:31.000",,"21","COMPLAINT OTHER","70117"
"041XX S Carrollton Ave","VOI","VOID","POINT (-90.10647291 29.96989501)",,,,,"3669283","536623","A0039114","3","1C",,"2014-01-01T07:45:00.000","2014-01-01T04:08:01.000",,"100I","HIT & RUN WITH INJURIES","70119"
"Mithra St & Congress Dr","DUP","DUPLICATE","POINT (-90.03496335 30.01619151)",,,,,"3691733","553708","A0039214","3","2B",,"2014-01-01T04:13:22.000","2014-01-01T04:09:20.000",,"103F","FIGHT","70126"
"005XX N Hennessey St","GOA","GONE ON ARRIVAL","POINT (-90.10017117 29.98007613)",,,,,"3671238","540347","A0039314","3","1E",,"2014-01-01T05:54:44.000","2014-01-01T04:09:31.000","2014-01-01T05:54:41.000","21N","NOISE COMPLAINT","70119"
"076XX Devine Ave","NAT","Necessary Action Taken","POINT (-89.99070434 30.04117688)",,,,,"3705633","562955","A0039414","7","2C","2014-01-01T04:23:29.000","2014-01-01T06:38:54.000","2014-01-01T04:09:53.000","2014-01-01T04:18:04.000","63","PROWLER","70127"
"121XX S I-10 Service Rd","NAT","Necessary Action Taken","POINT (-89.95884377 30.0464525)",,,,,"3715690","564993","A0039514","7","1H","2014-01-01T09:59:15.000","2014-01-01T10:03:56.000","2014-01-01T04:10:25.000","2014-01-01T09:48:13.000","21","COMPLAINT OTHER","70128"
"003XX N Jefferson Davis Pkwy","UNF","UNFOUNDED","POINT (-90.09168475 29.97206979)",,,,,"3673957","537465","A0039614","1","2B","2014-01-01T04:15:18.000","2014-01-01T04:18:56.000","2014-01-01T04:11:10.000","2014-01-01T04:11:58.000","103F","FIGHT","70119"
"003XX Royal St","DUP","DUPLICATE","POINT (-90.06687158 29.95542795)",,,,,"3681879","531499","C2833514","8","0E",,"2014-03-22T10:00:04.000","2014-03-22T09:07:44.000",,"21P","LOST PROPERTY","70130"
"Saint Charles Ave & Calliope St (6E04)","NAT","Necessary Action Taken","POINT (-90.0733761 29.9418002)",,,,,"3679874","526521","A0039714","6","1H","2014-01-01T04:11:49.000","2014-01-01T04:25:06.000","2014-01-01T04:11:49.000",,"18","TRAFFIC INCIDENT","70130"
"Henriette Delille St & Barracks St","UNF","UNFOUNDED","POINT (-90.06514239 29.96600696)",,,,,"3682384","535352","A0039814","1","1E","2014-01-01T05:07:13.000","2014-01-01T05:08:14.000","2014-01-01T04:11:55.000","2014-01-01T04:56:22.000","100","HIT & RUN","70116"
"014XX Frenchmen St","NAT","Necessary Action Taken","POINT (-90.05831271 29.97158093)",,,,,"3684524","537403","A0039914","5","1H","2014-01-01T04:18:33.000","2014-01-01T04:25:56.000","2014-01-01T04:11:57.000","2014-01-01T04:13:18.000","21","COMPLAINT OTHER","70116"
"Royal St & Saint Louis St","NAT","Necessary Action Taken","POINT (-90.06616199 29.95645202)",,,,,"3682100","531874","A0040014","8","1H","2014-01-01T04:12:57.000","2014-01-01T04:19:18.000","2014-01-01T04:12:57.000",,"21","COMPLAINT OTHER","70130"
"007XX Orleans Ave","UNF","UNFOUNDED","POINT (-90.06484436 29.95901693)",,,,,"3682507","532811","A0040114","8","0E","2014-01-01T08:55:33.000","2014-01-01T09:19:19.000","2014-01-01T04:13:06.000","2014-01-01T08:53:20.000","21P","LOST PROPERTY","70116"
"076XX Burke Rd","NAT","Necessary Action Taken","POINT (-89.9912566 30.04149518)",,,,,"3705456","563069","A0040214","7","1H","2014-01-01T09:53:32.000","2014-01-01T09:55:39.000","2014-01-01T04:13:52.000","2014-01-01T09:38:11.000","21","COMPLAINT OTHER","70127"
"004XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.0675897 29.95629873)",,,,,"3681648","531813","A0040314","8","1A","2014-01-01T04:16:27.000","2014-01-01T06:56:41.000","2014-01-01T04:15:49.000","2014-01-01T04:16:19.000","103","DISTURBANCE (OTHER)","70130"
"009XX N Rendon St","NAT","Necessary Action Taken","POINT (-90.0868356 29.97589923)",,,,,"3675477","538874","A0040414","1","2A","2014-01-01T04:21:02.000","2014-01-01T04:37:06.000","2014-01-01T04:15:51.000","2014-01-01T04:18:47.000","103","DISTURBANCE (OTHER)","70119"
"N Peters St & Barracks St","RTF","REPORT TO FOLLOW","POINT (-90.05774702 29.96087744)",,,,,"3684747","533513","A0040514","8","1C",,"2014-01-01T04:52:56.000","2014-01-01T04:16:51.000","2014-01-01T04:38:01.000","20","AUTO ACCIDENT","70116"
"047XX Touro St","NAT","Necessary Action Taken","POINT (-90.06256314 30.00620043)",,,,,"3683039","549977","A0040614","3","1E",,"2014-01-01T06:02:40.000","2014-01-01T04:17:42.000","2014-01-01T06:01:02.000","21N","NOISE COMPLAINT","70122"
"St Philip St & N Robertson St","RTF","REPORT TO FOLLOW","POINT (-90.07032137 29.96578163)",,,,,"3680745","535252","A0040714","1","2A",,"2014-01-01T06:04:40.000","2014-01-01T04:20:18.000","2014-01-01T04:26:38.000","100","HIT & RUN","70116"
"N Claiborne Ave (1I01) & Lafitte Ave","UNF","UNFOUNDED","POINT (-90.0741573 29.96350303)",,,,,"3679540","534410","A0040814","1","2A","2014-01-01T04:24:12.000","2014-01-01T04:35:57.000","2014-01-01T04:21:15.000","2014-01-01T04:23:07.000","64J","CARJACKING","70116"
"037XX Rue Andree","RTF","REPORT TO FOLLOW","POINT (-89.99423002 29.91433914)",,,,,"3705056","516819","A0040914","4","2B","2014-01-01T04:34:47.000","2014-01-01T04:51:58.000","2014-01-01T04:21:38.000","2014-01-01T04:22:46.000","103D","DOMESTIC DISTURBANCE","70131"
"085XX N I-10 Service Rd","UNF","UNFOUNDED","POINT (-89.99338618 30.03158497)",,,,,"3704825","559457","A0041014","7","1E","2014-01-01T10:37:02.000","2014-01-01T10:58:22.000","2014-01-01T04:21:57.000","2014-01-01T10:28:56.000","67","THEFT","70127"
"Tchoupitoulas St & Washington Ave","NAT","Necessary Action Taken","POINT (-90.07832672 29.9206294)",,,,,"3678391","518805","A0041114","6","1H",,"2014-01-01T04:34:24.000","2014-01-01T04:24:40.000","2014-01-01T04:24:40.000","18","TRAFFIC INCIDENT","70130"
"032XX Oliver White Ave","NAT","Necessary Action Taken","POINT (-90.033581 29.99028985)",,,,,"3692277","544294","A0041214","5","1A","2014-01-01T04:29:35.000","2014-01-01T05:26:43.000","2014-01-01T04:24:43.000","2014-01-01T04:25:30.000","103","DISTURBANCE (OTHER)","70126"
"Claiborne Onramp & Pontchartrain Expy E Onramp","UNF","UNFOUNDED","POINT (-90.0863839 29.95268961)",,,,,"3675712","530436","A0041314","1","1C",,"2014-01-01T04:57:05.000","2014-01-01T04:25:24.000","2014-01-01T04:57:01.000","20","AUTO ACCIDENT","70113"
"004XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06772442 29.95668706)",,,,,"3681604","531954","A0041414","8","1E","2014-01-01T04:25:24.000","2014-01-01T06:34:41.000","2014-01-01T04:25:24.000","2014-01-01T04:27:19.000","67","THEFT","70112"
"Apll & Leon","NAT","Necessary Action Taken","POINT (0 0)",,,,,"37369000","3513814","A3499714","0","1H","2014-01-28T12:59:28.000","2014-01-28T13:04:46.000","2014-01-28T12:59:28.000",,"18","TRAFFIC INCIDENT",
"012XX S Broad St","NAT","Necessary Action Taken","POINT (-90.09720557 29.95409921)",,,,,"3672279","530911","A0041514","6","2C","2014-01-01T04:42:10.000","2014-01-01T05:23:18.000","2014-01-01T04:25:49.000","2014-01-01T04:36:20.000","62A","BURGLAR ALARM, SILENT","70125"
"092XX Airline Hwy","NAT","Necessary Action Taken","POINT (-90.12123814 29.97229252)",,,,,"3664599","537445","A0041614","3","1H",,"2014-01-01T05:00:32.000","2014-01-01T04:26:33.000","2014-01-01T04:26:33.000","21","COMPLAINT OTHER","70118"
