"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type","typetext","zip"
"067XX Bundy Rd","VOI","VOID","POINT (-89.9849866641044 30.03253415571437)",,,,,"3707479.00000000","559834.00000000","A0029311","7","2D",,"2011-01-01T01:55:48.000","2011-01-01T01:49:19.000","2011-01-01T01:50:28.000","911","SILENT E-911 CALL","70127"
"003XX N Robertson St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07484831696625 29.960683919977207)",,,,,"3679333.00000000","533383.00000000","A0029211","1","1H","2011-01-01T01:56:43.000","2011-01-01T01:58:01.000","2011-01-01T01:49:24.000","2011-01-01T01:49:32.000","21","COMPLAINT OTHER","70112"
"Lafayette St & Tchoupitoulas St","VOI","VOID","POINT (-90.06724540791481 29.94758425425309)",,,,,"3681793.00000000","528646.00000000","A0029511","8","1C",,"2011-01-01T01:59:02.000","2011-01-01T01:49:33.000",,"20","AUTO ACCIDENT","70130"
"001XX Magazine St","RTF","REPORT TO FOLLOW","POINT (-90.0672631332414 29.951662672764527)",,,,,"3681771.00000000","530129.00000000","A0029611","8","1H","2011-01-01T02:18:56.000","2011-01-01T03:36:25.000","2011-01-01T01:50:10.000","2011-01-01T02:12:57.000","21","COMPLAINT OTHER","70130"
"N Derbigny St & Elysian Fields A","NAT","NECESSARY ACTION TAKEN","POINT (-90.05712926708979 29.974637241717762)",,,,,"3684887.00000000","538519.00000000","A0029711","5","2C","2011-01-01T02:03:20.000","2011-01-01T02:26:08.000","2011-01-01T01:50:26.000","2011-01-01T01:53:09.000","103","DISTURBANCE (OTHER)","70117"
"005XX Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0669833929221 29.95703347475466)",,,,,"3681838.00000000","532083.00000000","A0029411","8","1C",,"2011-01-01T02:25:57.000","2011-01-01T01:50:31.000","2011-01-01T01:50:33.000","103","DISTURBANCE (OTHER)","70112"
"030XX Elysian Fields Ave","UNF","UNFOUNDED","POINT (-90.05820780139551 29.98910438512095)",,,,,"3684487.00000000","543776.00000000","A0029911","3","2H","2011-01-01T02:02:25.000","2011-01-01T02:05:15.000","2011-01-01T01:52:10.000","2011-01-01T02:00:38.000","21","COMPLAINT OTHER","70122"
"Hillary St & Maple St","UNF","UNFOUNDED","POINT (-90.12872493837354 29.941220518883767)",,,,,"3662348.00000000","526122.00000000","A0029811","2","1C","2011-01-01T02:59:10.000","2011-01-01T03:01:22.000","2011-01-01T01:52:37.000","2011-01-01T01:55:08.000","103","DISTURBANCE (OTHER)","70118"
"043XX Randolph Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.07939212383754 30.001207048905002)",,,,,"3677733.00000000","548103.00000000","A0030011","3","1C","2011-01-01T02:07:13.000","2011-01-01T02:42:19.000","2011-01-01T01:53:36.000","2011-01-01T01:56:28.000","103","DISTURBANCE (OTHER)","70122"
"049XX Hauck Dr","UNF","UNFOUNDED","POINT (-89.96295207595837 30.025379462682924)",,,,,"3714482.00000000","557315.00000000","A0030111","7","1C","2011-01-01T02:48:17.000","2011-01-01T03:02:36.000","2011-01-01T01:54:05.000","2011-01-01T02:42:50.000","103","DISTURBANCE (OTHER)","70127"
"147XX Chef Menteur Hwy","RTF","REPORT TO FOLLOW","POINT (-89.90425047516077 30.038788769111676)",,,,,"3732996.00000000","562418.00000000","A0030511","7","1D","2011-01-01T02:27:11.000","2011-01-01T02:57:54.000","2011-01-01T01:54:58.000","2011-01-01T02:24:11.000","56","SIMPLE CRIMINAL DAMA","70129"
"St Charles Ave & Valence St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10554490101491 29.92611227251236)",,,,,"3669748.00000000","520706.00000000","A0030211","2","1D","2011-01-01T02:04:31.000","2011-01-01T03:36:36.000","2011-01-01T01:55:15.000","2011-01-01T01:55:19.000","98","DRIVING WHILE UNDER","70115"
"084XX Sycamore St","NAT","NECESSARY ACTION TAKEN","POINT (-90.12507870447095 29.95680699221095)",,,,,"3663443.00000000","531802.00000000","A0030911","2","2B","2011-01-01T02:01:46.000","2011-01-01T03:05:40.000","2011-01-01T01:55:18.000","2011-01-01T01:59:06.000","21","COMPLAINT OTHER","70118"
"N Claiborne Ave & Elysian Fields","NAT","NECESSARY ACTION TAKEN","POINT (-90.057339610162 29.973256035285853)",,,,,"3684826.00000000","538016.00000000","A0030311","5","1H","2011-01-01T01:56:23.000","2011-01-01T02:12:02.000","2011-01-01T01:55:48.000","2011-01-01T01:55:57.000","21","COMPLAINT OTHER","70117"
"Convention Center Blvd & Lafayet","UNF","UNFOUNDED","POINT (-90.06476757092648 29.94700763769277)",,,,,"3682580.00000000","528445.00000000","A0030811","8","2E","2011-01-01T02:31:36.000","2011-01-01T02:33:35.000","2011-01-01T01:55:49.000","2011-01-01T01:59:17.000","100","HIT & RUN","70130"
"063XX Woodland Hwy","NAT","NECESSARY ACTION TAKEN","POINT (-89.988204988196 29.90830778971166)",,,,,"3706991.00000000","514649.00000000","A0030411","4","1H","2011-01-01T01:56:07.000","2011-01-01T02:20:51.000","2011-01-01T01:56:01.000","2011-01-01T01:56:04.000","18","TRAFFIC  INCIDENT","70131"
"Henry Clay Ave & Perrier St","NAT","NECESSARY ACTION TAKEN","POINT (-90.12280435810193 29.926657230316682)",,,,,"3664279.00000000","520846.00000000","A0030611","2","1H","2011-01-01T01:57:35.000","2011-01-01T02:53:16.000","2011-01-01T01:57:23.000","2011-01-01T01:57:24.000","18","TRAFFIC  INCIDENT","70118"
"Bourbon St & Conti St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06773812831777 29.95628998703815)",,,,,"3681602.00000000","531810.00000000","A0030711","8","2B","2011-01-01T01:57:45.000","2011-01-01T02:22:01.000","2011-01-01T01:57:39.000","2011-01-01T01:57:42.000","107","SUSPICIOUS PERSON","70112"
"064XX Catina St","NAT","NECESSARY ACTION TAKEN","POINT (-90.11325294898569 30.008108635281882)",,,,,"3666989.00000000","550497.00000000","A0031311","3","2C","2011-01-01T02:04:27.000","2011-01-01T02:08:02.000","2011-01-01T01:57:55.000","2011-01-01T01:59:59.000","62A","BURGLAR ALARM, SILEN","70124"
"Henderson St & Tchoupitoulas St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06627552843858 29.934935908819753)",,,,,"3682151.00000000","524050.00000000","A0031011","6","1H","2011-01-01T01:58:14.000","2011-01-01T01:59:49.000","2011-01-01T01:58:08.000","2011-01-01T01:58:11.000","21","COMPLAINT OTHER","70130"
"002XX Crozat St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07333054566836 29.958078902279855)",,,,,"3679824.00000000","532441.00000000","A0031111","1","1H","2011-01-01T01:59:41.000","2011-01-01T03:06:14.000","2011-01-01T01:58:08.000","2011-01-01T01:58:12.000","21","COMPLAINT OTHER","70112"
"Bourbon St & Toulouse St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06636057176723 29.957833228266857)",,,,,"3682032.00000000","532376.00000000","A0031211","8","1H","2011-01-01T01:58:21.000","2011-01-01T03:07:43.000","2011-01-01T01:58:11.000","2011-01-01T01:58:14.000","21","COMPLAINT OTHER","70112"
"Lyons St & Magazine St","UNF","UNFOUNDED","POINT (-90.10720658720642 29.920372026006536)",,,,,"3669244.00000000","518613.00000000","A0031411","2","0A","2011-01-01T02:58:28.000","2011-01-01T04:05:32.000","2011-01-01T01:58:15.000","2011-01-01T02:57:43.000","21L","LOST OR STOLEN","70115"
"012XX S Genois St","UNF","UNFOUNDED","POINT (-90.10608864640432 29.95917498870701)",,,,,"3669447.00000000","532727.00000000","A0031511","2","2B","2011-01-01T02:05:14.000","2011-01-01T02:08:04.000","2011-01-01T01:58:54.000","2011-01-01T02:00:15.000","34S","AGGRAVATED BATTERY B","70125"
"004XX Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06755763662144 29.95657700052396)",,,,,"3681658.00000000","531915.00000000","A0031611","8","2B","2011-01-01T02:04:12.000","2011-01-01T02:40:16.000","2011-01-01T01:59:25.000","2011-01-01T02:04:07.000","103F","FIGHT","70112"
"Bourbon St & St Ann St","UNF","UNFOUNDED","POINT (-90.06487105274557 29.959485375763993)",,,,,"3682497.00000000","532982.00000000","A0031711","8","2B",,"2011-01-01T02:21:28.000","2011-01-01T01:59:49.000","2011-01-01T02:06:07.000","24","AMBULANCE REQUEST","70116"
"Kabel Dr & Mac Arthur Blvd","DUP","DUPLICATE","POINT (-90.00784808285489 29.923769869912814)",,,,,"3700703.00000000","520199.00000000","A0032111","4","1C",,"2011-01-01T03:10:15.000","2011-01-01T02:01:47.000","2011-01-01T02:41:45.000","20","AUTO ACCIDENT","70131"
"001XX Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06969111664552 29.954191259554204)",,,,,"3680992.00000000","531040.00000000","A0031911","8","1C","2011-01-01T02:03:24.000","2011-01-01T02:05:34.000","2011-01-01T02:03:14.000","2011-01-01T02:03:17.000","103","DISTURBANCE (OTHER)","70112"
"024XX Erato St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08242008744159 29.944938152846177)",,,,,"3676998.00000000","527631.00000000","A0032011","6","2B","2011-01-01T02:08:54.000","2011-01-01T03:40:26.000","2011-01-01T02:04:48.000","2011-01-01T02:04:51.000","24","AMBULANCE REQUEST","70113"
"004XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06766883413155 29.95627557056932)",,,,,"3681624.00000000","531805.00000000","A0032311","8","0A",,"2011-01-01T02:19:21.000","2011-01-01T02:06:29.000","2011-01-01T02:07:38.000","21L","LOST OR STOLEN","70112"
"007XX St Louis St","NAT","NECESSARY ACTION TAKEN","POINT (-90.066223792324 29.956418413268224)",,,,,"3682081.00000000","531862.00000000","A0032411","8","2B",,"2011-01-01T02:32:01.000","2011-01-01T02:08:20.000","2011-01-01T02:08:40.000","24","AMBULANCE REQUEST","70130"
"8th St & St Charles Ave","RTF","REPORT TO FOLLOW","POINT (-90.0889128246183 29.929195486390963)",,,,,"3675004.00000000","521884.00000000","A0032611","6","1A","2011-01-01T02:20:36.000","2011-01-01T03:22:00.000","2011-01-01T02:08:26.000","2011-01-01T02:10:24.000","20I","AUTO ACCIDENT WITH I","70115"
"Marigny St & N Peters St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05498678298916 29.96189222330511)",,,,,"3685617.00000000","533892.00000000","A0032511","8","1H","2011-01-01T02:08:45.000","2011-01-01T02:13:20.000","2011-01-01T02:08:27.000","2011-01-01T02:08:30.000","21","COMPLAINT OTHER","70117"
"N Broad St & Dumaine St","UNF","UNFOUNDED","POINT (-90.08157087950143 29.97210824176486)",,,,,"3677159.00000000","537514.00000000","A0033011","1","2A","2011-01-01T02:15:30.000","2011-01-01T02:17:16.000","2011-01-01T02:09:08.000","2011-01-01T02:12:07.000","107","SUSPICIOUS PERSON","70119"
"010XX Bienville St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07029755666493 29.95667757806058)",,,,,"3680790.00000000","531942.00000000","A0032811","8","1C",,"2011-01-01T03:08:58.000","2011-01-01T02:09:50.000","2011-01-01T02:51:40.000","103","DISTURBANCE (OTHER)","70112"
"066XX Spanish Fort Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-90.09172164715419 30.02343639545568)",,,,,"3673743.00000000","556144.00000000","A0032911","3","2C",,"2011-01-01T02:25:39.000","2011-01-01T02:09:50.000","2011-01-01T02:11:42.000","62A","BURGLAR ALARM, SILEN","70124"
"003XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.0683265635987 29.95570989615306)",,,,,"3681418.00000000","531597.00000000","A0032711","8","0A",,"2011-01-01T03:01:59.000","2011-01-01T02:09:59.000","2011-01-01T02:10:06.000","21L","LOST OR STOLEN","70112"
"Conti St & N Rampart St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07043709950707 29.958128164665837)",,,,,"3680740.00000000","532469.00000000","A0033711","8","1A","2011-01-01T02:17:01.000","2011-01-01T03:19:32.000","2011-01-01T02:10:56.000","2011-01-01T02:16:58.000","21","COMPLAINT OTHER","70112"
"S Claiborne Ave & Jefferson Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.10952969881211 29.94125786832039)",,,,,"3668427.00000000","526200.00000000","A0033111","2","1H","2011-01-01T02:12:25.000","2011-01-01T03:39:11.000","2011-01-01T02:12:20.000","2011-01-01T02:12:22.000","18","TRAFFIC  INCIDENT","70125"
"008XX Washington Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.08069408170485 29.923708226116815)",,,,,"3677629.00000000","519917.00000000","A0033211","6","2C","2011-01-01T02:17:02.000","2011-01-01T02:30:26.000","2011-01-01T02:12:24.000","2011-01-01T02:13:25.000","62A","BURGLAR ALARM, SILEN","70115"
"I-610 E & St Bernard Ave","GOA","GONE ON ARRIVAL","POINT (-90.07712198448971 29.992808975243992)",,,,,"3678485.00000000","545057.00000000","A0033811","3","2H",,"2011-01-01T02:31:07.000","2011-01-01T02:12:26.000","2011-01-01T02:14:40.000","21","COMPLAINT OTHER","70122"
"031XX Rue Parc Fontaine","RTF","REPORT TO FOLLOW","POINT (-90.00993128232557 29.923565342822176)",,,,,"3700044.00000000","520117.00000000","A0033311","4","1G",,"2011-01-01T02:12:42.000","2011-01-01T02:12:41.000",,"17F","FUGITIVE ATTTACHMENT","70131"
"031XX Rue Parc Fontaine","RTF","REPORT TO FOLLOW","POINT (-90.00993128232557 29.923565342822176)",,,,,"3700044.00000000","520117.00000000","A0033411","4","1G",,"2011-01-01T02:12:42.000","2011-01-01T02:12:41.000",,"17F","FUGITIVE ATTTACHMENT","70131"
"031XX Rue Parc Fontaine","RTF","REPORT TO FOLLOW","POINT (-90.00993128232557 29.923565342822176)",,,,,"3700044.00000000","520117.00000000","A0033511","4","1G",,"2011-01-01T02:12:43.000","2011-01-01T02:12:41.000",,"17F","FUGITIVE ATTTACHMENT","70131"
"002XX Henry Clay Ave","RTF","REPORT TO FOLLOW","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0550111","0","1A","2011-01-04T09:41:26.000","2011-01-04T09:41:33.000","2011-01-04T09:41:14.000","2011-01-04T09:41:18.000","93","CRUELTY TO JUVENILES","70118"
"031XX Rue Parc Fontaine","RTF","REPORT TO FOLLOW","POINT (-90.00993128232557 29.923565342822176)",,,,,"3700044.00000000","520117.00000000","A0033611","4","1G",,"2011-01-01T02:12:43.000","2011-01-01T02:12:41.000",,"17F","FUGITIVE ATTTACHMENT","70131"
"Gov Nicholls St & N Villere St","UNF","UNFOUNDED","POINT (-90.06799396544429 29.96699542349847)",,,,,"3681478.00000000","535702.00000000","A0033911","1","2B","2011-01-01T02:15:18.000","2011-01-01T02:16:25.000","2011-01-01T02:12:46.000","2011-01-01T02:14:14.000","94","DISCHARGING FIREARMS","70116"
"049XX Francisco Verrett Dr","DUP","DUPLICATE","POINT (-89.99577555937505 30.022243732393303)",,,,,"3704109.00000000","556052.00000000","A0034211","7","2B","2011-01-01T02:17:08.000","2011-01-01T02:37:35.000","2011-01-01T02:13:31.000","2011-01-01T02:17:01.000","103D","DOMESTIC DISTURBANCE","70126"
"Desire St & Royal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0417316584348 29.962626290912738)",,,,,"3689811.00000000","534206.00000000","A0034411","5","2B","2011-01-01T02:20:40.000","2011-01-01T02:58:17.000","2011-01-01T02:13:46.000","2011-01-01T02:18:10.000","24","AMBULANCE REQUEST","70117"
"Laurel St & Napoleon Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.10138301259414 29.91876386275336)",,,,,"3671095.00000000","518048.00000000","A0034111","2","2H","2011-01-01T02:22:21.000","2011-01-01T02:48:43.000","2011-01-01T02:13:53.000","2011-01-01T02:16:52.000","24","AMBULANCE REQUEST","70115"
"Bourbon St & Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06989411880384 29.95387145933587)",,,,,"3680929.00000000","530923.00000000","A0034011","8","1H",,"2011-01-01T02:26:31.000","2011-01-01T02:14:21.000","2011-01-01T02:14:24.000","21","COMPLAINT OTHER","70112"
"020XX Burgundy St","GOA","GONE ON ARRIVAL","POINT (-90.05864022662043 29.966390905888034)",,,,,"3684442.00000000","535515.00000000","A0034711","8","2B",,"2011-01-01T02:28:30.000","2011-01-01T02:15:09.000","2011-01-01T02:20:12.000","103F","FIGHT","70116"
"042XX Gen De Gaulle Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.01293636254309 29.92073276735835)",,,,,"3699104.00000000","519076.00000000","A0034311","4","1H","2011-01-01T03:10:27.000","2011-01-01T04:13:37.000","2011-01-01T02:15:37.000","2011-01-01T02:15:40.000","18","TRAFFIC  INCIDENT","70131"
"N Claiborne Ave & Esplanade Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.06848409432985 29.969191878178464)",,,,,"3681314.00000000","536499.00000000","A0034511","1","1H","2011-01-01T02:16:41.000","2011-01-01T02:22:14.000","2011-01-01T02:16:32.000","2011-01-01T02:16:36.000","18","TRAFFIC  INCIDENT","70116"
"Elysian Fields Ave & Robert E Le","GOA","GONE ON ARRIVAL","POINT (-90.06129010943854 30.021878194756724)",,,,,"3683379.00000000","555683.00000000","A0034611","3","2B","2011-01-01T02:25:52.000","2011-01-01T02:39:06.000","2011-01-01T02:16:55.000","2011-01-01T02:21:22.000","94","DISCHARGING FIREARMS","70122"
"Conti St & Dauphine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06862741136895 29.956889786204602)",,,,,"3681318.00000000","532025.00000000","A0034811","8","2B","2011-01-01T02:18:39.000","2011-01-01T05:45:28.000","2011-01-01T02:18:32.000","2011-01-01T02:18:36.000","103F","FIGHT","70112"
"N Rocheblave St & St Ann St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07978640874535 29.969586018669496)",,,,,"3677734.00000000","536603.00000000","A0034911","1","1H",,"2011-01-01T02:46:19.000","2011-01-01T02:19:06.000","2011-01-01T02:19:14.000","21","COMPLAINT OTHER","70119"
"004XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06766883413155 29.95627557056932)",,,,,"3681624.00000000","531805.00000000","A0035011","8","0A","2011-01-01T02:19:49.000","2011-01-01T03:40:49.000","2011-01-01T02:19:41.000","2011-01-01T02:19:44.000","21L","LOST OR STOLEN","70112"
"St Charles Ave & St Joseph St","RTF","REPORT TO FOLLOW","POINT (-90.07213606058845 29.944394475612135)",,,,,"3680257.00000000","527469.00000000","A0035111","8","2C","2011-01-01T02:36:57.000","2011-01-01T03:14:55.000","2011-01-01T02:19:52.000","2011-01-01T02:33:40.000","20","AUTO ACCIDENT","70130"
"A P Tureaud Ave & Aubry St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06693729763116 29.9773362218912)",,,,,"3681771.00000000","539466.00000000","A0035211","5","1H","2011-01-01T02:26:36.000","2011-01-01T04:40:41.000","2011-01-01T02:20:01.000","2011-01-01T02:20:08.000","21","COMPLAINT OTHER","70116"
"040XX Vincennes Pl","NAT","NECESSARY ACTION TAKEN","POINT (-90.10940870729831 29.95163795058929)",,,,,"3668425.00000000","529975.00000000","A0035411","2","1C","2011-01-01T03:10:25.000","2011-01-01T03:12:50.000","2011-01-01T02:21:25.000","2011-01-01T03:01:42.000","21","COMPLAINT OTHER","70125"
"Berkley Dr & Pittari Pl","NAT","NECESSARY ACTION TAKEN","POINT (-89.97976339783503 29.91722480036815)",,,,,"3709627.00000000","517923.00000000","A0035311","4","2B","2011-01-01T02:21:32.000","2011-01-01T02:35:46.000","2011-01-01T02:21:27.000","2011-01-01T02:21:29.000","107","SUSPICIOUS PERSON","70131"
"009XX Orleans Ave","UNF","UNFOUNDED","POINT (-90.06623384467976 29.959605755100775)",,,,,"3682065.00000000","533021.00000000","A0035611","8","1H",,"2011-01-01T03:34:30.000","2011-01-01T02:21:33.000","2011-01-01T03:09:05.000","21","COMPLAINT OTHER","70116"
"Bourbon St & Conti St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06773812831777 29.95628998703815)",,,,,"3681602.00000000","531810.00000000","A0035511","8","1H",,"2011-01-01T05:21:40.000","2011-01-01T02:22:29.000","2011-01-01T02:22:32.000","21","COMPLAINT OTHER","70112"
"Bourbon St & Conti St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06773812831777 29.95628998703815)",,,,,"3681602.00000000","531810.00000000","A0035711","8","2B",,"2011-01-01T02:49:54.000","2011-01-01T02:23:11.000","2011-01-01T02:23:13.000","107","SUSPICIOUS PERSON","70112"
"015XX N Robertson St","GOA","GONE ON ARRIVAL","POINT (-90.06533711611105 29.971270838027078)",,,,,"3682302.00000000","537266.00000000","A0036111","1","1A","2011-01-01T04:47:29.000","2011-01-01T04:50:39.000","2011-01-01T02:23:22.000","2011-01-01T04:37:57.000","62C","THEFT FROM INTERIOR","70116"
"Bourbon St & Toulouse St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06636057176723 29.957833228266857)",,,,,"3682032.00000000","532376.00000000","A0035811","8","1H",,"2011-01-01T02:23:44.000","2011-01-01T02:23:24.000","2011-01-01T02:23:27.000","21","COMPLAINT OTHER","70112"
"Atlantic Ave & Pelican Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.04490560971645 29.953095649874538)",,,,,"3688845.00000000","530729.00000000","A0035911","4","2A","2011-01-01T02:27:24.000","2011-01-01T02:42:04.000","2011-01-01T02:23:35.000","2011-01-01T02:23:41.000","107","SUSPICIOUS PERSON","70114"
"Elaine Pl & Wilson Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.09135579713565 29.97745616218349)",,,,,"3674040.00000000","539425.00000000","A0036011","1","1H","2011-01-01T02:24:50.000","2011-01-01T02:26:19.000","2011-01-01T02:23:58.000","2011-01-01T02:24:03.000","21","COMPLAINT OTHER","70119"
"Mardi Gras Blvd & Nunez St","RTF","REPORT TO FOLLOW","POINT (-90.05054429529642 29.937976216807822)",,,,,"3687121.00000000","525211.00000000","A0036411","4","1C",,"2011-01-01T02:50:36.000","2011-01-01T02:24:47.000","2011-01-01T02:49:23.000","20","AUTO ACCIDENT","70114"
