"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type_","typetext","zip"
"047XX Banks St","VOI","VOID","POINT (-90.10966042 29.97668132)",,,,,"3668248","539080","G3986915","3","1C",,"2015-07-31T21:01:38.000","2015-07-31T19:50:06.000",,"62R","RESIDENCE BURGLARY","70119"
"065XX Pratt Dr","VOI","VOID","POINT (-90.07583547 30.0298659)",,,,,"3678744","558536","H0000815","3","1A",,"2015-08-01T01:19:11.000","2015-08-01T00:07:33.000",,"21M","MISSING ADULT","70122"
"027XX Washington Ave","VOI","VOID","POINT (-90.09331767 29.94052997)",,,,,"3673564","525990","H0036515","6","1E",,"2015-08-01T10:01:06.000","2015-08-01T09:01:27.000","2015-08-01T09:42:40.000","100","HIT & RUN","70115"
"070XX Martin Dr","DUP","DUPLICATE","POINT (-90.0114549 30.02730688)",,,,,"3699126","557835","H0073115","7","2A",,"2015-08-01T16:21:06.000","2015-08-01T16:20:01.000",,"62C","SIMPLE BURGLARY VEHICLE","70126"
"060XX General Haig St","VOI","VOID","POINT (-90.10190954 29.99896608)",,,,,"3670614","547210","H0175015","3","1E",,"2015-08-02T16:00:14.000","2015-08-02T12:36:51.000",,"67","THEFT","70124"
"004XX Dauphine St","DUP","DUPLICATE","POINT (-90.06808283 29.95761907)",,,,,"3681487","532292","H0244515","8","2B",,"2015-08-03T01:09:34.000","2015-08-03T01:07:18.000",,"103F","FIGHT","70112"
"002XX Marais St","VOI","VOID","POINT (-90.07398183 29.958702)",,,,,"3679615","532665","H0354815","1","1A",,"2015-08-03T21:16:50.000","2015-08-03T20:49:24.000",,"21","COMPLAINT OTHER","70112"
"045XX Crowder Blvd","VOI","VOID","POINT (-89.98778749 30.01799515)",,,,,"3706654","554536","H0395515","7","1B",,"2015-08-04T07:13:44.000","2015-08-04T07:11:57.000",,"67A","AUTO THEFT","70127"
"070XX Bundy Rd","VOI","VOID","POINT (-89.98642444 30.0359883)",,,,,"3707009","561084","H0430615","7","1H",,"2015-08-04T23:22:29.000","2015-08-04T13:07:08.000",,"21","COMPLAINT OTHER","70127"
"055XX New England Dr","VOI","VOID","POINT (-89.93387078 30.04337241)",,,,,"3723604","563969","H0436915","7","2C",,"2015-08-04T14:11:34.000","2015-08-04T14:08:43.000",,"62A","BURGLAR ALARM, SILENT","70129"
"029XX Constance St","VOI","VOID","POINT (-90.08338327 29.92463201)",,,,,"3676773","520243","H0544115","6","2C",,"2015-08-05T10:07:21.000","2015-08-05T09:57:01.000",,"62A","BURGLAR ALARM, SILENT","70115"
"081XX Oleander St","VOI","VOID","POINT (-90.11497625 29.96235279)",,,,,"3666620","533852","H0607515","2","1A",,"2015-08-05T18:43:40.000","2015-08-05T18:39:05.000",,"62A","BURGLAR ALARM, SILENT","70118"
"048XX Rosemont Pl","VOI","VOID","POINT (-90.00006359 30.02044866)",,,,,"3702759","555383","H0615615","7","2B",,"2015-08-05T19:56:40.000","2015-08-05T19:48:43.000",,"103F","FIGHT","70126"
"028XX Serantine St","DUP","DUPLICATE","POINT (-90.07342077 29.98555674)",,,,,"3679685","542432","H0636815","1","2D",,"2015-08-05T23:24:42.000","2015-08-05T23:20:19.000",,"911","SILENT 911 CALL","70119"
"058XX Rhodes Ave","VOI","VOID","POINT (-89.99510928 29.92230152)",,,,,"3704744","519711","H0805315","4","2C",,"2015-08-07T10:25:16.000","2015-08-07T10:23:11.000",,"62A","BURGLAR ALARM, SILENT","70131"
"Touro St & Hope St","DUP","DUPLICATE","POINT (-90.06056913 29.98460513)",,,,,"3683757","542131","H0869415","5","2B",,"2015-08-07T19:53:53.000","2015-08-07T19:52:16.000",,"103F","FIGHT","70119"
"019XX Magazine St","VOI","VOID","POINT (-90.07395849 29.93136004)",,,,,"3679731","522722","H0916415","6","2C",,"2015-08-08T01:46:54.000","2015-08-08T01:46:14.000",,"62A","BURGLAR ALARM, SILENT","70130"
"037XX La Salle St","DUP","DUPLICATE","POINT (0 0)",,,,,"37369000","3513814","H1059615","6","2A",,"2015-08-09T05:56:03.000","2015-08-09T05:53:52.000",,"21J","MISSING JUVENILE","70115"
"008XX Pine St","VOI","VOID","POINT (-90.12599575 29.93960879)",,,,,"3663218","525545","H1186415","2","2B",,"2015-08-10T08:54:05.000","2015-08-10T08:50:03.000","2015-08-10T08:52:05.000","64A","HOLD UP ALARM","70118"
"004XX S Hennessey St","VOI","VOID","POINT (-90.10568073 29.97343116)",,,,,"3669520","537912","H1210615","3","1B",,"2015-08-10T21:45:51.000","2015-08-10T12:51:42.000",,"21","COMPLAINT OTHER","70119"
"055XX Magazine St","VOI","VOID","POINT (-90.11644959 29.92123905)",,,,,"3666312","518897","H1274615","2","2C",,"2015-08-10T23:10:38.000","2015-08-10T22:55:34.000",,"62A","BURGLAR ALARM, SILENT","70115"
"111XX S Idlewood Ct","VOI","VOID","POINT (0 0)",,,,,"37369000","3513814","H1368115","7","2A",,"2015-08-11T19:14:58.000","2015-08-11T17:34:34.000",,"103M","MENTAL PATIENT","70128"
"I-10 W & Franklin Ave","UNF","UNFOUNDED","POINT (-90.04936209 29.99225141)",,,,,"3687274","544951","H1369915","3","2A",,"2015-08-11T17:53:04.000","2015-08-11T17:51:36.000",,"21","COMPLAINT OTHER","70122"
"024XX S Rocheblave St","VOI","VOID","POINT (-90.09601925 29.95026732)",,,,,"3672670","529522","H1372915","6","2C",,"2015-08-11T18:19:52.000","2015-08-11T18:15:23.000",,"62A","BURGLAR ALARM, SILENT","70125"
"Camp St & Canal St","DUP","DUPLICATE","POINT (-90.06829512 29.95248492)",,,,,"3681440","530424","H1456715","8","1A",,"2015-08-12T12:39:03.000","2015-08-12T12:38:29.000",,"103","DISTURBANCE (OTHER)","70130"
"010XX Mazant St","VOI","VOID","POINT (-90.03435723 29.96470165)",,,,,"3692137","534987","H1609015","5","2C",,"2015-08-13T15:57:21.000","2015-08-13T15:54:22.000",,"62A","BURGLAR ALARM, SILENT","70117"
"059XX Magazine St","RTF","REPORT TO FOLLOW","POINT (-90.12027977 29.92198207)",,,,,"3665096","519154","H1693015","2","1B",,"2015-08-14T08:57:25.000","2015-08-14T08:17:18.000","2015-08-14T08:25:34.000","29","DEATH","70115"
"007XX Iberville St","VOI","VOID","POINT (-90.06875449 29.95418281)",,,,,"3681288","531040","H1848215","8","1H",,"2015-08-15T19:44:30.000","2015-08-15T13:36:59.000",,"21","COMPLAINT OTHER","70130"
"007XX Canal St","VOI","VOID","POINT (-90.06958045 29.95385153)",,,,,"3681028","530916","H1937415","8","1H",,"2015-08-16T09:23:23.000","2015-08-16T06:45:35.000",,"21","COMPLAINT OTHER","70130"
"085XX Chef Menteur Hwy","DUP","DUPLICATE","POINT (-89.9869724 30.01410775)",,,,,"3706929","553126","H2004415","7","1E",,"2015-08-16T21:29:48.000","2015-08-16T21:18:00.000",,"100","HIT & RUN","70127"
"131XX Carrere Ct","VOI","VOID","POINT (-89.92925452 30.02653608)",,,,,"3725139","557864","H2027215","7","2C",,"2015-08-17T03:48:05.000","2015-08-17T03:44:01.000",,"62A","BURGLAR ALARM, SILENT","70129"
"027XX Napoleon Ave","VOI","VOID","POINT (-90.10288428 29.93743725)",,,,,"3670546","524833","H2038015","2","1A",,"2015-08-17T07:40:39.000","2015-08-17T07:28:05.000",,"62A","BURGLAR ALARM, SILENT","70115"
"012XX 8th St","VOI","VOID","POINT (0 0)",,,,,"37369000","3513814","H2116515","6","1A",,"2015-08-18T00:00:21.000","2015-08-17T20:18:27.000",,"21J","MISSING JUVENILE","70115"
"005XX N Rampart St","DUP","DUPLICATE","POINT (-90.06983705 29.95925502)",,,,,"3680925","532880","H2121415","1","1H","2015-08-17T20:55:16.000","2015-08-17T22:54:04.000","2015-08-17T20:55:16.000",,"21","COMPLAINT OTHER","70112"
"004XX S Broad St","VOI","VOID","POINT (-90.08982302 29.96252519)",,,,,"3674584","534000","H2129515","1","2C",,"2015-08-17T22:19:44.000","2015-08-17T22:17:46.000",,"62A","BURGLAR ALARM, SILENT","70119"
"079XX Crowder Blvd","VOI","VOID","POINT (-89.99838976 30.04005913)",,,,,"3703206","562520","H2193515","7","1A",,"2015-08-18T12:50:24.000","2015-08-18T12:45:49.000",,"62A","BURGLAR ALARM, SILENT","70127"
"063XX Chef Menteur Hwy","VOI","VOID","POINT (-90.01507501 30.01100684)",,,,,"3698048","551895","H2271415","7","2A",,"2015-08-19T01:02:01.000","2015-08-19T00:56:02.000",,"21","COMPLAINT OTHER","70126"
"048XX Schindler Dr","VOI","VOID","POINT (-89.96381428 30.02513117)",,,,,"3714210","557221","H2362315","7","1A",,"2015-08-19T19:11:09.000","2015-08-19T18:55:19.000",,"62A","BURGLAR ALARM, SILENT","70127"
"052XX Beaver Dr","VOI","VOID","POINT (-89.95323152 30.03080665)",,,,,"3717534","559325","H2453315","7","1A",,"2015-08-20T14:00:00.000","2015-08-20T13:52:46.000",,"62A","BURGLAR ALARM, SILENT","70128"
"013XX S Saratoga St","VOI","VOID","POINT (-90.08000326 29.94285623)",,,,,"3677771","526882","H2456215","6","2C",,"2015-08-20T14:17:53.000","2015-08-20T14:15:26.000",,"62A","BURGLAR ALARM, SILENT","70113"
"022XX Onzaga St","UNF","UNFOUNDED","POINT (-90.07058233 29.97762485)",,,,,"3680615","539558","H2467915","1","1H",,"2015-08-20T19:12:34.000","2015-08-20T16:08:40.000","2015-08-20T19:12:27.000","21","COMPLAINT OTHER","70119"
"043XX Annunciation St","VOI","VOID","POINT (-90.10042015 29.91784404)",,,,,"3671403","517716","H2579915","6","1E",,"2015-08-21T13:23:19.000","2015-08-21T13:12:38.000",,"100","HIT & RUN","70115"
"086XX Cohn St","VOI","VOID","POINT (-90.12879204 29.95591116)",,,,,"3662270","531463","H2664015","2","1H",,"2015-08-22T04:15:37.000","2015-08-22T01:01:18.000",,"21","COMPLAINT OTHER","70118"
"021XX Pauger St","DUP","DUPLICATE","POINT (-90.06045772 29.97157521)",,,,,"3683845","537393","H2690815","5","2A",,"2015-08-22T08:54:04.000","2015-08-22T08:51:02.000",,"107","SUSPICIOUS PERSON","70116"
"046XX Saint Ferdinand Dr","DUP","DUPLICATE","POINT (0 0)",,,,,"37369000","3513814","H2717215","3","2A",,"2015-08-22T13:42:07.000","2015-08-22T13:40:48.000",,"103M","MENTAL PATIENT","70126"
"114XX Campbell Ln","VOI","VOID","POINT (-89.95134271 30.03686436)",,,,,"3718105","561535","H2913315","7","2C",,"2015-08-24T08:07:25.000","2015-08-24T08:01:38.000",,"62A","BURGLAR ALARM, SILENT","70128"
"066XX Foch Rd","VOI","VOID","POINT (0 0)",,,,,"37369000","3513814","H3058215","7","2A",,"2015-08-25T11:46:33.000","2015-08-25T11:42:51.000","2015-08-25T11:44:36.000","103M","MENTAL PATIENT","70126"
"051XX Saint Claude Ave","DUP","DUPLICATE","POINT (-90.02086192 29.96210994)",,,,,"3696421","534093","H3082615","5","2A",,"2015-08-25T16:32:03.000","2015-08-25T15:54:14.000",,"107","SUSPICIOUS PERSON","70117"
"074XX Arbor Dr","VOI","VOID","POINT (0 0)",,,,,"37369000","3513814","H3240715","7","1A",,"2015-08-26T22:51:04.000","2015-08-26T22:03:44.000",,"21J","MISSING JUVENILE","70126"
"005XX Canal St","VOI","VOID","POINT (-90.06763067 29.95252159)",,,,,"3681651","530440","H3532015","8","1A",,"2015-08-29T01:44:59.000","2015-08-29T00:54:03.000",,"103","DISTURBANCE (OTHER)","70130"
"014XX N Robertson St","VOI","VOID","POINT (-90.06619017 29.97014391)",,,,,"3682036","536853","H3572115","1","1H",,"2015-08-29T12:20:06.000","2015-08-29T10:01:49.000",,"21","COMPLAINT OTHER","70116"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09461158 29.96149359)",,,,,"3673072","533609","H3574315","1","1G",,"2015-08-29T10:19:18.000","2015-08-29T10:19:18.000",,"17F","FUGITIVE ATTACHMENT","70119"
"018XX Esplanade Ave","DUP","DUPLICATE","POINT (-90.07069463 29.97053721)",,,,,"3680608","536980","H3624915","1","1C",,"2015-08-29T18:19:38.000","2015-08-29T18:11:40.000",,"20","AUTO ACCIDENT","70116"
"070XX Bundy Rd","UNF","UNFOUNDED","POINT (-89.98642444 30.0359883)",,,,,"3707009","561084","H3732315","7","1E",,"2015-08-31T04:39:44.000","2015-08-30T13:48:24.000","2015-08-31T04:32:09.000","67","THEFT","70127"
"021XX N Galvez St","VOI","VOID","POINT (-90.05840045 29.97852903)",,,,,"3684468","539929","H3868815","5","1H",,"2015-08-31T19:17:57.000","2015-08-31T17:29:20.000",,"21","COMPLAINT OTHER","70116"
"006XX Bordeaux St","VOI","VOID","POINT (-90.10582117 29.91763337)",,,,,"3669693","517621","I0094415","2","2C",,"2015-09-01T18:24:49.000","2015-09-01T18:20:36.000",,"62A","BURGLAR ALARM, SILENT","70115"
"016XX Esplanade Ave","VOI","VOID","POINT (-90.06884354 29.96989515)",,,,,"3681197","536753","I0133815","1","1H",,"2015-09-02T03:26:47.000","2015-09-02T00:44:24.000",,"21","COMPLAINT OTHER","70116"
"055XX Cherlyn Dr","VOI","VOID","POINT (-90.11892289 29.99160343)",,,,,"3665258","544475","I0168615","3","2C",,"2015-09-02T09:24:18.000","2015-09-02T09:21:59.000",,"62A","BURGLAR ALARM, SILENT","70124"
"014XX Saint Philip St","VOI","VOID","POINT (0 0)",,,,,"37369000","3513814","I0321015","1","1A",,"2015-09-03T12:14:12.000","2015-09-03T12:02:28.000",,"103M","MENTAL PATIENT","70116"
"Canal St & Dauphine St","NAT","Necessary Action Taken","POINT (0 0)",,,,,"37369000","3513814","I0382315","8","2B","2015-09-03T20:21:44.000","2015-09-03T20:42:37.000","2015-09-03T20:21:44.000",,"24","MEDICAL","70112"
"004XX W Kenilworth St","VOI","VOID","POINT (-90.12184301 29.99661551)",,,,,"3664314","546288","I0448315","3","2C",,"2015-09-04T10:41:53.000","2015-09-04T10:35:12.000",,"62A","BURGLAR ALARM, SILENT","70124"
"013XX Perdido St","DUP","DUPLICATE","POINT (-90.07704415 29.95207924)",,,,,"3678672","530246","I0479815","8","2A",,"2015-09-04T15:35:00.000","2015-09-04T15:34:32.000",,"103","DISTURBANCE (OTHER)","70112"
"028XX Castiglione St","DUP","DUPLICATE","POINT (-90.07372145 29.98495303)",,,,,"3679592","542212","I0622315","1","1C",,"2015-09-05T17:27:29.000","2015-09-05T17:25:56.000",,"20","AUTO ACCIDENT","70119"
"006XX Decatur St","DUP","DUPLICATE","POINT (-90.06291606 29.95628787)",,,,,"3683128","531826","I0636515","8","1A",,"2015-09-05T19:57:02.000","2015-09-05T19:32:10.000",,"103","DISTURBANCE (OTHER)","70130"
"028XX Tchoupitoulas St","VOI","VOID","POINT (-90.07869748 29.92064447)",,,,,"3678273","518809","I0813515","6","1A",,"2015-09-07T09:43:16.000","2015-09-07T09:15:58.000",,"62A","BURGLAR ALARM, SILENT","70115"
"039XX Tchoupitoulas St","VOI","VOID","POINT (-90.09431975 29.91781889)",,,,,"3673336","517728","I0855215","6","1H",,"2015-09-07T17:59:49.000","2015-09-07T17:18:42.000",,"21","COMPLAINT OTHER","70115"
"010XX Peniston St","VOI","VOID","POINT (-90.09424228 29.92292302)",,,,,"3673340","519584","I0867615","6","1A",,"2015-09-07T19:23:38.000","2015-09-07T19:18:25.000",,"62A","BURGLAR ALARM, SILENT","70115"
"I-10 E & US90B W","DUP","DUPLICATE","POINT (-90.09365436 29.95721993)",,,,,"3673391","532058","I0920815","6","2A",,"2015-09-08T08:40:35.000","2015-09-08T08:37:41.000",,"20","AUTO ACCIDENT","70125"
"033XX Morrice Duncan Dr","VOI","VOID","POINT (-90.03227679 29.99065133)",,,,,"3692688","544430","I0926915","5","1A",,"2015-09-08T10:04:50.000","2015-09-08T09:37:35.000",,"103","DISTURBANCE (OTHER)","70126"
"083XX Spruce St","UNF","UNFOUNDED","POINT (-90.1254976 29.9545822)",,,,,"3663318","530991","I0983915","2","1A",,"2015-09-08T18:33:58.000","2015-09-08T17:23:40.000","2015-09-08T18:28:52.000","107","SUSPICIOUS PERSON","70118"
"002XX Basin St","DUP","DUPLICATE","POINT (-90.07231479 29.95784373)",,,,,"3680146","532359","I1055515","1","1C",,"2015-09-09T08:50:41.000","2015-09-09T08:39:58.000",,"20","AUTO ACCIDENT","70112"
"046XX Western St","VOI","VOID","POINT (-90.05865494 30.00498898)",,,,,"3684281","549550","I1166215","3","2C",,"2015-09-10T03:26:49.000","2015-09-10T03:25:54.000",,"62A","BURGLAR ALARM, SILENT","70122"
"043XX Perlita St","VOI","VOID","POINT (-90.07622931 30.0019281)",,,,,"3678731","548376","I1235015","3","1A",,"2015-09-10T17:03:42.000","2015-09-10T16:59:37.000",,"62A","BURGLAR ALARM, SILENT","70122"
"073XX Read Blvd","VOI","VOID","POINT (-89.97890506 30.04153947)",,,,,"3709364","563131","I1254515","7","2C",,"2015-09-10T20:02:32.000","2015-09-10T19:46:19.000",,"62A","BURGLAR ALARM, SILENT","70127"
"Pitt St & State St","NAT","Necessary Action Taken","POINT (0 0)",,,,,"37369000","3513814","I1316615","2","2B","2015-09-11T10:25:25.000","2015-09-11T10:42:52.000","2015-09-11T10:25:25.000",,"24","MEDICAL","70118"
"040XX Canal St","DUP","DUPLICATE","POINT (-90.09996637 29.97474483)",,,,,"3671324","538409","I1338015","1","2A",,"2015-09-11T14:21:23.000","2015-09-11T14:19:47.000",,"21","COMPLAINT OTHER","70119"
"051XX Bundy Rd","DUP","DUPLICATE","POINT (-89.97999295 30.02553786)",,,,,"3709089","557308","I1529315","7","2D",,"2015-09-13T03:35:16.000","2015-09-13T03:34:36.000",,"911","SILENT 911 CALL","70127"
"037XX Virgil Blvd","DUP","DUPLICATE","POINT (-90.0699334 29.99605706)",,,,,"3680747","546263","I1542615","3","1B",,"2015-09-13T07:58:44.000","2015-09-13T07:33:05.000",,"67A","AUTO THEFT","70122"
"031XX Saint Charles Ave","VOI","VOID","POINT (-90.08928306 29.92933704)",,,,,"3674886","521934","I1557015","6","1E",,"2015-09-13T11:45:01.000","2015-09-13T10:37:23.000",,"100","HIT & RUN","70115"
"026XX Poydras St","DUP","DUPLICATE","POINT (-90.0915156 29.95841426)",,,,,"3674064","532500","I1612715","1","2B",,"2015-09-13T21:54:44.000","2015-09-13T21:53:31.000",,"103F","FIGHT","70119"
"010XX Royal St","VOI","VOID","POINT (-90.06236047 29.96047461)",,,,,"3683287","533350","I1615915","8","1B",,"2015-09-13T23:16:50.000","2015-09-13T22:36:07.000",,"67A","AUTO THEFT","70116"
"059XX Almonaster Ave","VOI","VOID","POINT (-90.01595671 30.00288707)",,,,,"3697803","548939","I1635515","7","2C",,"2015-09-14T05:07:22.000","2015-09-14T05:00:06.000",,"62A","BURGLAR ALARM, SILENT","70126"
"059XX Bullard Ave","UNF","UNFOUNDED","POINT (-89.95682142 30.04150663)",,,,,"3716351","563202","I1673115","7","1E",,"2015-09-14T16:06:33.000","2015-09-14T12:31:44.000","2015-09-14T16:06:29.000","67","THEFT","70128"
"070XX Boston Dr","VOI","VOID","POINT (0 0)",,,,,"37369000","3513814","I1721815","7","2A",,"2015-09-14T19:29:15.000","2015-09-14T19:20:42.000",,"21J","MISSING JUVENILE","70127"
"080XX Spruce St","VOI","VOID","POINT (-90.12296804 29.95223327)",,,,,"3664128","530145","I1767015","2","1A",,"2015-09-15T07:26:02.000","2015-09-15T07:24:11.000",,"62A","BURGLAR ALARM, SILENT","70118"
"014XX Tita St","DUP","DUPLICATE","POINT (-90.02379614 29.93980608)",,,,,"3695584","525972","I1807715","4","1H",,"2015-09-15T15:50:01.000","2015-09-15T14:26:19.000",,"21","COMPLAINT OTHER","70114"
"014XX Foucher St","DUP","DUPLICATE","POINT (-90.09261883 29.92548887)",,,,,"3673844","520523","I1994015","6","1A",,"2015-09-17T02:31:21.000","2015-09-16T21:26:36.000",,"103D","DOMESTIC DISTURBANCE","70115"
"003XX N Diamond St","VOI","VOID","POINT (-90.06682807 29.94278688)",,,,,"3681944","526902","I2002015","8","2C",,"2015-09-16T23:01:58.000","2015-09-16T22:59:10.000",,"62A","BURGLAR ALARM, SILENT","70130"
"020XX Palmer Ave","VOI","VOID","POINT (-90.11794882 29.93664778)",,,,,"3665778","524495","I2102315","2","2C",,"2015-09-17T17:24:03.000","2015-09-17T17:20:33.000",,"62A","BURGLAR ALARM, SILENT","70118"
"US90B W & Loyola Ave (6H03)","VOI","VOID","POINT (-90.0781986 29.94478776)",,,,,"3678335","527590","I2127415","6","2A",,"2015-09-17T23:12:19.000","2015-09-17T20:58:51.000",,"20","AUTO ACCIDENT","70113"
"007XX Poland Ave","VOI","VOID","POINT (0 0)",,,,,"37369000","3513814","I2244015","5","1A",,"2015-09-18T20:11:32.000","2015-09-18T18:39:25.000",,"103M","MENTAL PATIENT","70117"
"007XX Royal St","VOI","VOID","POINT (-90.06422356 29.95886237)",,,,,"3682704","532757","I2302815","8","2C",,"2015-09-19T06:22:30.000","2015-09-19T06:19:53.000",,"62A","BURGLAR ALARM, SILENT","70116"
"002XX S Olympia St","VOI","VOID","POINT (-90.10736259 29.97694577)",,,,,"3668974","539184","G0697315","3","2C",,"2015-07-06T07:48:51.000","2015-07-06T07:32:09.000","2015-07-06T07:47:14.000","62A","BURGLAR ALARM, SILENT","70119"
"043XX Genoa St","VOI","VOID","POINT (-89.81587039 30.06781468)",,,,,"3760818","573332","A0674615","7","2B",,"2015-01-06T20:30:12.000","2015-01-06T20:00:53.000",,"64A","HOLD UP ALARM","70129"
"009XX Canal St","DUP","DUPLICATE","POINT (-90.07129465 29.95428708)",,,,,"3680483","531069","A0682715","8","1A",,"2015-01-06T22:24:19.000","2015-01-06T21:36:30.000",,"67","THEFT","70112"
"046XX Canal St","DUP","DUPLICATE","POINT (-90.10598341 29.97895888)",,,,,"3669403","539921","A0846915","3","1A",,"2015-01-08T08:43:25.000","2015-01-08T08:42:15.000",,"20","AUTO ACCIDENT","70119"
"022XX Loyola Ave","VOI","VOID","POINT (-90.08607808 29.93805098)",,,,,"3675866","525113","B0026515","6","1A",,"2015-02-01T07:21:57.000","2015-02-01T06:29:07.000",,"21M","MISSING ADULT","70113"
"003XX Royal St","VOI","VOID","POINT (-90.06687158 29.95542795)",,,,,"3681879","531499","B0083515","8","0E",,"2015-02-01T16:40:46.000","2015-02-01T16:33:17.000",,"21P","LOST PROPERTY","70130"
"005XX Montegut St","VOI","VOID","POINT (-90.04786454 29.96269637)",,,,,"3687868","534209","B0805915","5","1H",,"2015-02-07T16:03:40.000","2015-02-07T15:12:51.000",,"21","COMPLAINT OTHER","70117"
"027XX Orchid St","DUP","DUPLICATE","POINT (-90.0812718 29.97534342)",,,,,"3677240","538691","I2854215","1","1E",,"2015-09-23T20:43:18.000","2015-09-23T16:57:31.000",,"100","HIT & RUN","70119"
"023XX N Broad St","VOI","VOID","POINT (-90.06689722 29.98848902)",,,,,"3681738","543521","I2885715","3","2C",,"2015-09-23T21:02:08.000","2015-09-23T20:57:21.000",,"63","PROWLER","70119"
"143XX Saigon Dr","VOI","VOID","POINT (0 0)",,,,,"37369000","3513814","I2995015","7","1A",,"2015-09-25T01:19:17.000","2015-09-24T17:30:48.000",,"21J","MISSING JUVENILE","70129"
"XX Yellowstone Dr","VOI","VOID","POINT (-90.008372 29.91174395)",,,,,"3700587","515824","I3202515","4","2C",,"2015-09-26T11:33:59.000","2015-09-26T11:27:02.000",,"62A","BURGLAR ALARM, SILENT","70131"
"016XX Lisbon St","VOI","VOID","POINT (0 0)",,,,,"37369000","3513814","I3360715","3","2A",,"2015-09-27T21:10:58.000","2015-09-27T21:00:24.000",,"103M","MENTAL PATIENT","70122"
"X Canal St","UNF","UNFOUNDED","POINT (-90.06459882 29.94960473)",,,,,"3682622","529389","I3590115","8","1H",,"2015-09-29T21:02:51.000","2015-09-29T18:27:24.000","2015-09-29T20:57:50.000","21","COMPLAINT OTHER","70130"
