"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type","typetext","zip"
"Gravier St & S Roman St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08225992920636 29.95645360599541)",,,,,"3677003.00000000","531819.00000000","A0032312","1","1H","2012-01-01T02:18:27.000","2012-01-01T02:40:39.000","2012-01-01T02:18:23.000","2012-01-01T02:18:25.000","21","COMPLAINT OTHER","70112"
"Burgundy St & Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07165959591786 29.955106647372013)",,,,,"3680365.00000000","531366.00000000","A0032712","8","1F",,"2012-01-01T03:46:26.000","2012-01-01T02:18:33.000","2012-01-01T02:18:38.000","19","DRUNK","70112"
"008XX Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07012421506877 29.95365641877394)",,,,,"3680857.00000000","530844.00000000","A0033012","8","2C",,"2012-01-01T02:23:42.000","2012-01-01T02:18:49.000","2012-01-01T02:23:38.000","62A","BURGLAR ALARM, SILEN","70112"
"002XX Nashville Ave","RTF","REPORT TO FOLLOW","POINT (-90.12048530644226 29.91588888856443)",,,,,"3665055.00000000","516938.00000000","A0032812","2","1H","2012-01-01T02:31:37.000","2012-01-01T02:57:46.000","2012-01-01T02:19:14.000","2012-01-01T02:19:19.000","21","COMPLAINT OTHER","70115"
"Abundance St & Elysian Fields Av","NAT","NECESSARY ACTION TAKEN","POINT (-90.0585620716379 29.98882181803136)",,,,,"3684376.00000000","543672.00000000","A0032912","3","2A","2012-01-01T02:50:56.000","2012-01-01T04:38:19.000","2012-01-01T02:19:17.000","2012-01-01T02:20:01.000","1028P","VEHICLE PURSUIT","70122"
"Bourbon St & Toulouse St","UNF","UNFOUNDED","POINT (-90.06636057176723 29.957833228266857)",,,,,"3682032.00000000","532376.00000000","A0035412","8","1C","2012-01-01T03:35:00.000","2012-01-01T03:38:05.000","2012-01-01T02:19:51.000","2012-01-01T03:34:56.000","103","DISTURBANCE (OTHER)","70112"
"Calhoun St & St Charles Ave","DUP","DUPLICATE","POINT (-90.12079327976166 29.93289494031168)",,,,,"3664892.00000000","523121.00000000","A0033312","2","1A",,"2012-01-01T02:29:46.000","2012-01-01T02:20:52.000",,"100","HIT & RUN","70118"
"Constance St & Jefferson Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.11529404227305 29.919897164536387)",,,,,"3666684.00000000","518413.00000000","A0033112","2","1H","2012-01-01T02:22:44.000","2012-01-01T02:25:52.000","2012-01-01T02:21:37.000","2012-01-01T02:21:41.000","18","TRAFFIC  INCIDENT","70115"
"Broad Onramp & Earhart Blvd","RTF","REPORT TO FOLLOW","POINT (-90.09443826975513 29.95409108877194)",,,,,"3673156.00000000","530918.00000000","A0033512","6","1C","2012-01-01T02:31:11.000","2012-01-01T04:10:25.000","2012-01-01T02:21:53.000","2012-01-01T02:24:01.000","20","AUTO ACCIDENT","70125"
"003XX Canal St","UNF","UNFOUNDED","POINT (-90.06539013776339 29.950448387992633)",,,,,"3682369.00000000","529694.00000000","A0033212","8","1E","2012-01-01T03:46:44.000","2012-01-01T03:49:39.000","2012-01-01T02:21:57.000","2012-01-01T02:22:03.000","67","THEFT","70130"
"008XX S Peters St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06574908110134 29.94431659674805)",,,,,"3682280.00000000","527463.00000000","A0033612","8","2C",,"2012-01-01T02:25:34.000","2012-01-01T02:22:53.000","2012-01-01T02:25:20.000","62A","BURGLAR ALARM, SILEN","70130"
"Canal St & N St Patrick St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10677531110095 29.978846504053948)",,,,,"3669153.00000000","539878.00000000","A0033412","3","1H","2012-01-01T02:29:54.000","2012-01-01T02:41:22.000","2012-01-01T02:23:10.000","2012-01-01T02:23:12.000","21","COMPLAINT OTHER","70119"
"023XX St Philip St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07660622813016 29.970056186490588)",,,,,"3678739.00000000","536785.00000000","A0033712","1","1H","2012-01-01T02:23:51.000","2012-01-01T02:47:50.000","2012-01-01T02:23:49.000","2012-01-01T02:23:51.000","18","TRAFFIC  INCIDENT","70119"
"025XX A P Tureaud Ave","RTF","REPORT TO FOLLOW","POINT (-90.06760880197515 29.982168908314247)",,,,,"3681539.00000000","541221.00000000","A0033812","5","2B","2012-01-01T02:24:13.000","2012-01-01T03:46:06.000","2012-01-01T02:24:02.000","2012-01-01T02:24:05.000","95G","ILLEGAL CARRYING OF","70119"
"Dauphine St & St Ann St","RTF","REPORT TO FOLLOW","POINT (-90.06576975052278 29.96009078460935)",,,,,"3682210.00000000","533199.00000000","A0033912","8","1C","2012-01-01T03:03:57.000","2012-01-01T04:03:10.000","2012-01-01T02:24:43.000","2012-01-01T02:24:46.000","20","AUTO ACCIDENT","70116"
"072XX Cannonbury Dr","RTF","REPORT TO FOLLOW","POINT (-90.01985831566925 30.028780870015428)",,,,,"3696461.00000000","558341.00000000","A0034012","7","2C","2012-01-01T02:33:05.000","2012-01-01T07:13:22.000","2012-01-01T02:25:07.000","2012-01-01T02:28:32.000","56D","DOMESTIC CRIMINAL DA","70126"
"Marais St & St Roch Ave","UNF","UNFOUNDED","POINT (-90.05233620711432 29.969827687576302)",,,,,"3686424.00000000","536787.00000000","A0034912","5","2B","2012-01-01T02:32:22.000","2012-01-01T02:34:23.000","2012-01-01T02:25:07.000","2012-01-01T02:31:56.000","94","DISCHARGING FIREARMS","70117"
"002XX Loyola Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.07474240708994 29.954308421757283)",,,,,"3679392.00000000","531065.00000000","A0034212","8","1C",,"2012-01-01T02:59:11.000","2012-01-01T02:26:09.000","2012-01-01T02:45:08.000","103","DISTURBANCE (OTHER)","70112"
"Bourbon St & Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06989411880384 29.95387145933587)",,,,,"3680929.00000000","530923.00000000","A0034112","8","1A","2012-01-01T02:27:42.000","2012-01-01T02:28:06.000","2012-01-01T02:26:52.000","2012-01-01T02:26:57.000","21C","CURFEW VIOLATION","70112"
"002XX Poydras St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06486041601187 29.948149782831848)",,,,,"3682546.00000000","528860.00000000","A0034312","8","2C","2012-01-01T02:37:54.000","2012-01-01T02:43:51.000","2012-01-01T02:27:42.000","2012-01-01T02:32:58.000","62A","BURGLAR ALARM, SILEN","70130"
"005XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.0669833929221 29.95703347475466)",,,,,"3681838.00000000","532083.00000000","A0034412","8","0A",,"2012-01-01T02:32:36.000","2012-01-01T02:28:10.000","2012-01-01T02:28:14.000","21L","LOST OR STOLEN","70112"
"Bienville St & Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06844944722393 29.955482827774233)",,,,,"3681380.00000000","531514.00000000","A0034512","8","2A",,"2012-01-01T02:36:07.000","2012-01-01T02:28:13.000","2012-01-01T02:35:58.000","24","AMBULANCE REQUEST","70112"
"077XX Sandpiper Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.95866228464158 30.0600863729446)",,,,,"3715688.00000000","569952.00000000","A0034612","7","1C","2012-01-01T02:41:15.000","2012-01-01T03:36:03.000","2012-01-01T02:29:08.000","2012-01-01T02:41:10.000","103","DISTURBANCE (OTHER)","70128"
"Lancaster St & Patterson Dr","UNF","UNFOUNDED","POINT (-89.97831413922641 29.922360691892855)",,,,,"3710064.00000000","519796.00000000","A0034812","4","2B","2012-01-01T02:39:25.000","2012-01-01T03:08:19.000","2012-01-01T02:29:14.000","2012-01-01T02:30:35.000","94","DISCHARGING FIREARMS","70131"
"059XX Chef Menteur Hwy","NAT","NECESSARY ACTION TAKEN","POINT (-90.02080804671377 30.009691707742324)",,,,,"3696240.00000000","551396.00000000","A0034712","7","1H","2012-01-01T02:30:11.000","2012-01-01T02:50:29.000","2012-01-01T02:30:10.000","2012-01-01T02:30:11.000","18","TRAFFIC  INCIDENT","70126"
"Bienville St & N Robertson St","RTF","REPORT TO FOLLOW","POINT (-90.07536979930023 29.96015265763783)",,,,,"3679170.00000000","533188.00000000","A0035012","1","1E","2012-01-01T02:31:22.000","2012-01-01T04:32:27.000","2012-01-01T02:31:14.000","2012-01-01T02:31:19.000","62C","THEFT FROM INTERIOR","70112"
"005XX Lake Marina Ave","UNF","UNFOUNDED","POINT (-90.11770185488824 30.02158058988383)",,,,,"3665529.00000000","555381.00000000","A0035112","3","1C",,"2012-01-01T03:11:38.000","2012-01-01T02:31:15.000","2012-01-01T03:11:36.000","103","DISTURBANCE (OTHER)","70124"
"028XX Aubry St","GOA","GONE ON ARRIVAL","POINT (-90.07529215408825 29.983092315454684)",,,,,"3679103.00000000","541530.00000000","A0035312","1","2A","2012-01-01T02:39:42.000","2012-01-01T02:47:15.000","2012-01-01T02:31:19.000","2012-01-01T02:33:48.000","63","PROWLER","70119"
"Basin St & N Villere St","UNF","UNFOUNDED","POINT (-90.07149570646966 29.963071808200723)",,,,,"3680385.00000000","534263.00000000","A0035512","1","2B","2012-01-01T02:44:16.000","2012-01-01T03:10:10.000","2012-01-01T02:32:17.000","2012-01-01T02:40:40.000","103D","DOMESTIC DISTURBANCE","70116"
"014XX Magazine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07225114693586 29.935287575691795)",,,,,"3680257.00000000","524157.00000000","A0035712","6","2C","2012-01-01T02:35:57.000","2012-01-01T03:24:18.000","2012-01-01T02:32:31.000","2012-01-01T02:34:44.000","62A","BURGLAR ALARM, SILEN","70130"
"Jefferson Ave & Magazine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.11501681190262 29.920884595944365)",,,,,"3666768.00000000","518773.00000000","A0035212","2","1H","2012-01-01T02:32:42.000","2012-01-01T03:07:55.000","2012-01-01T02:32:34.000","2012-01-01T02:32:38.000","21","COMPLAINT OTHER","70115"
"004XX Bourbon St","UNF","UNFOUNDED","POINT (-90.06766883413155 29.95627557056932)",,,,,"3681624.00000000","531805.00000000","A0035612","8","0A",,"2012-01-01T04:40:19.000","2012-01-01T02:33:43.000","2012-01-01T04:19:10.000","21L","LOST OR STOLEN","70112"
"Gen De Gaulle Dr & Mac Arthur Bl","RTF","REPORT TO FOLLOW","POINT (-90.01997418551667 29.92401525039238)",,,,,"3696861.00000000","520244.00000000","A0035812","4","1C","2012-01-01T02:37:01.000","2012-01-01T03:56:55.000","2012-01-01T02:33:54.000","2012-01-01T02:34:02.000","20","AUTO ACCIDENT","70114"
"014XX Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07473388776148 29.95723708422139)",,,,,"3679383.00000000","532130.00000000","A0035912","1","2B",,"2012-01-01T03:51:38.000","2012-01-01T02:35:03.000","2012-01-01T02:35:06.000","24","AMBULANCE REQUEST","70112"
"058XX Read Blvd","UNF","UNFOUNDED","POINT (-89.97364551189868 30.034020789700882)",,,,,"3711061.00000000","560417.00000000","A0036612","7","1A","2012-01-01T05:36:55.000","2012-01-01T05:38:33.000","2012-01-01T02:35:10.000","2012-01-01T05:31:47.000","103D","DOMESTIC DISTURBANCE","70127"
"004XX Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06775304472178 29.956358880402007)",,,,,"3681597.00000000","531835.00000000","A0043112","8","1H",,"2012-01-01T03:33:34.000","2012-01-01T03:31:57.000","2012-01-01T03:33:28.000","21","COMPLAINT OTHER","70112"
"011XX Oretha Castle Haley Blvd","RTF","REPORT TO FOLLOW","POINT (-90.07713343863973 29.943738284649676)",,,,,"3678677.00000000","527213.00000000","A0036012","6","2B","2012-01-01T03:17:55.000","2012-01-01T05:23:50.000","2012-01-01T02:35:16.000","2012-01-01T02:47:52.000","35D","SIMPLE BATTERY DOMES","70113"
"Burgundy St & Conti St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06953235430639 29.95750072959107)",,,,,"3681029.00000000","532244.00000000","A0036212","8","1H","2012-01-01T02:43:07.000","2012-01-01T03:56:27.000","2012-01-01T02:35:19.000","2012-01-01T02:39:08.000","21","COMPLAINT OTHER","70112"
"034XX Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09442216534289 29.970139859724675)",,,,,"3673098.00000000","536754.00000000","A0036112","1","1D","2012-01-01T02:45:18.000","2012-01-01T03:50:43.000","2012-01-01T02:36:35.000","2012-01-01T02:36:38.000","98","DRIVING WHILE UNDER","70119"
"Laurel St & Valmont St","NAT","NECESSARY ACTION TAKEN","POINT (-90.11308623909493 29.918441202990522)",,,,,"3667389.00000000","517891.00000000","A0036312","2","1C","2012-01-01T02:47:05.000","2012-01-01T02:55:46.000","2012-01-01T02:36:48.000","2012-01-01T02:41:32.000","103","DISTURBANCE (OTHER)","70115"
"024XX St Charles Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.08295528016383 29.932466496810846)",,,,,"3676878.00000000","523094.00000000","A0036512","6","2B",,"2012-01-01T02:50:34.000","2012-01-01T02:37:04.000","2012-01-01T02:40:12.000","24","AMBULANCE REQUEST","70130"
"004XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06766883413155 29.95627557056932)",,,,,"3681624.00000000","531805.00000000","A0036412","8","0A",,"2012-01-01T03:33:23.000","2012-01-01T02:37:31.000","2012-01-01T02:38:38.000","21L","LOST OR STOLEN","70112"
"Esplanade Ave & N Rampart St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06373132956331 29.965909371827085)",,,,,"3682832.00000000","535322.00000000","A0036712","1","1H","2012-01-01T02:48:45.000","2012-01-01T03:16:17.000","2012-01-01T02:42:05.000","2012-01-01T02:42:12.000","21","COMPLAINT OTHER","70116"
"004XX Esplanade Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.0574988522162 29.961545352892994)",,,,,"3684823.00000000","533757.00000000","A0036812","8","1H","2012-01-01T02:42:58.000","2012-01-01T02:57:56.000","2012-01-01T02:42:51.000","2012-01-01T02:42:53.000","21","COMPLAINT OTHER","70116"
"X Seine Ct","NAT","NECESSARY ACTION TAKEN","POINT (-90.02434645067926 29.92595909485826)",,,,,"3695468.00000000","520935.00000000","A0036912","4","1H","2012-01-01T02:43:50.000","2012-01-01T03:12:44.000","2012-01-01T02:43:44.000","2012-01-01T02:43:47.000","18","TRAFFIC  INCIDENT","70114"
"015XX N Miro St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07234697680923 29.974682175428068)",,,,,"3680069.00000000","538482.00000000","A0037012","1","1H","2012-01-01T02:44:05.000","2012-01-01T03:02:56.000","2012-01-01T02:44:04.000","2012-01-01T02:44:05.000","18","TRAFFIC  INCIDENT","70119"
"Bundy Rd & Morrison Rd","NAT","NECESSARY ACTION TAKEN","POINT (-89.98822044303606 30.0390489407163)",,,,,"3706428.00000000","562191.00000000","A0037112","7","2B","2012-01-01T02:45:11.000","2012-01-01T02:59:10.000","2012-01-01T02:45:03.000","2012-01-01T02:45:06.000","107","SUSPICIOUS PERSON","70127"
"014XX St Roch Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.05221390344467 29.97221899219235)",,,,,"3686453.00000000","537657.00000000","A0037512","5","1C","2012-01-01T03:00:57.000","2012-01-01T03:03:41.000","2012-01-01T02:47:37.000","2012-01-01T02:51:27.000","103","DISTURBANCE (OTHER)","70117"
"023XX St Philip St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07660622813016 29.970056186490588)",,,,,"3678739.00000000","536785.00000000","A0037212","1","1F",,"2012-01-01T02:49:15.000","2012-01-01T02:47:59.000","2012-01-01T02:48:01.000","17M","MUNICIPAL  ATTTACHME","70119"
"051XX Norgate Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.98469130241783 30.02469641258164)",,,,,"3707606.00000000","556985.00000000","A0037612","7","2H","2012-01-01T03:14:05.000","2012-01-01T03:22:47.000","2012-01-01T02:48:32.000","2012-01-01T03:11:10.000","21","COMPLAINT OTHER","70127"
"031XX Esplanade Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.08386620999778 29.980000507683872)",,,,,"3676401.00000000","540376.00000000","A0037312","1","2C","2012-01-01T02:57:19.000","2012-01-01T03:11:33.000","2012-01-01T02:48:47.000","2012-01-01T02:50:14.000","62A","BURGLAR ALARM, SILEN","70119"
"023XX St Philip St","RTF","REPORT TO FOLLOW","POINT (-90.07660622813016 29.970056186490588)",,,,,"3678739.00000000","536785.00000000","A0037412","1","2B","2012-01-01T02:49:38.000","2012-01-01T05:17:27.000","2012-01-01T02:49:30.000","2012-01-01T02:49:31.000","95G","ILLEGAL CARRYING OF","70119"
"Canal Blvd & Filmore Ave","GOA","GONE ON ARRIVAL","POINT (-90.1069273539993 30.012213308397982)",,,,,"3668975.00000000","552011.00000000","A0038012","3","2B","2012-01-01T02:56:08.000","2012-01-01T03:04:57.000","2012-01-01T02:51:18.000","2012-01-01T02:54:47.000","107","SUSPICIOUS PERSON","70124"
"067XX Chef Menteur Hwy","NAT","NECESSARY ACTION TAKEN","POINT (-90.0106206026175 30.01091249736851)",,,,,"3699459.00000000","551877.00000000","A0037712","7","1H","2012-01-01T02:51:22.000","2012-01-01T03:03:02.000","2012-01-01T02:51:21.000","2012-01-01T02:51:22.000","18","TRAFFIC  INCIDENT","70126"
"020XX La Salle St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08464533882673 29.941730794851075)",,,,,"3676306.00000000","526457.00000000","A0037812","6","2B","2012-01-01T02:52:01.000","2012-01-01T02:57:08.000","2012-01-01T02:51:54.000","2012-01-01T02:51:57.000","107","SUSPICIOUS PERSON","70113"
"I-10 W & Morrison Rd Exit","NAT","NECESSARY ACTION TAKEN","POINT (-90.00958971282152 30.026445059344343)",,,,,"3699720.00000000","557529.00000000","A0037912","7","1H",,"2012-01-01T02:53:26.000","2012-01-01T02:52:09.000","2012-01-01T02:52:22.000","18","TRAFFIC  INCIDENT","70126"
"033XX Mandeville St","DUP","DUPLICATE","POINT (-90.0563352735564 29.99224871551271)",,,,,"3685067.00000000","544926.00000000","A0038112","3","2B","2012-01-01T03:04:39.000","2012-01-01T04:23:13.000","2012-01-01T02:54:15.000","2012-01-01T02:57:15.000","103D","DOMESTIC DISTURBANCE","70122"
"Jefferson Ave & Magazine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.11501681190262 29.920884595944365)",,,,,"3666768.00000000","518773.00000000","A0038212","2","1D","2012-01-01T02:58:08.000","2012-01-01T06:10:53.000","2012-01-01T02:56:27.000","2012-01-01T02:56:31.000","98","DRIVING WHILE UNDER","70115"
"002XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06907837799429 29.954696873099614)",,,,,"3681184.00000000","531226.00000000","A0038312","8","1A","2012-01-01T04:53:26.000","2012-01-01T05:09:29.000","2012-01-01T02:57:28.000","2012-01-01T04:33:05.000","21L","LOST OR STOLEN","70112"
"Conti St & N Peters St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06467619091542 29.9541952538409)",,,,,"3682580.00000000","531059.00000000","A0038412","8","2B",,"2012-01-01T04:09:42.000","2012-01-01T02:59:51.000","2012-01-01T03:01:36.000","24","AMBULANCE REQUEST","70130"
"Poeyfarre St & Tchoupitoulas St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06726429664192 29.94136668479972)",,,,,"3681812.00000000","526385.00000000","A0038512","8","1H",,"2012-01-01T03:23:16.000","2012-01-01T03:00:14.000","2012-01-01T03:00:17.000","21","COMPLAINT OTHER","70130"
"Audubon St & Magazine St","GOA","GONE ON ARRIVAL","POINT (-90.13333813299667 29.92756498983646)",,,,,"3660939.00000000","521141.00000000","A0038612","2","2B","2012-01-01T03:17:16.000","2012-01-01T03:26:40.000","2012-01-01T03:01:55.000","2012-01-01T03:04:36.000","107","SUSPICIOUS PERSON","70118"
"062XX S Claiborne Ave","RTF","REPORT TO FOLLOW","POINT (-90.11358276944505 29.946008987444113)",,,,,"3667125.00000000","527914.00000000","A0038912","2","2C","2012-01-01T03:11:13.000","2012-01-01T04:23:04.000","2012-01-01T03:02:59.000","2012-01-01T03:10:20.000","67S","SHOPLIFTING","70125"
"009XX Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06420992116821 29.96031499978976)",,,,,"3682703.00000000","533286.00000000","A0038812","8","2B","2012-01-01T03:08:24.000","2012-01-01T04:13:31.000","2012-01-01T03:03:01.000","2012-01-01T03:04:55.000","103","DISTURBANCE (OTHER)","70116"
"009XX Poydras St","GOA","GONE ON ARRIVAL","POINT (-90.0734439327257 29.95034975129919)",,,,,"3679819.00000000","529630.00000000","A0039312","8","2C","2012-01-01T03:22:41.000","2012-01-01T03:26:59.000","2012-01-01T03:03:08.000","2012-01-01T03:14:02.000","103","DISTURBANCE (OTHER)","70112"
"Convention Center Blvd & Julia S","UNF","UNFOUNDED","POINT (-90.0645365096618 29.94431865891748)",,,,,"3682664.00000000","527468.00000000","A0039112","8","2C",,"2012-01-01T03:13:54.000","2012-01-01T03:03:15.000","2012-01-01T03:05:11.000","103","DISTURBANCE (OTHER)","70130"
"I-10 E & Read Blvd Exit","GOA","GONE ON ARRIVAL","POINT (-89.98007230396358 30.035313483587405)",,,,,"3709022.00000000","560863.00000000","A0039012","7","2D","2012-01-01T03:09:37.000","2012-01-01T03:11:06.000","2012-01-01T03:03:28.000","2012-01-01T03:05:35.000","99","RECKLESS DRIVING","70127"
"S Claiborne Ave & Robert St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10805312383472 29.940391627964203)",,,,,"3668898.00000000","525890.00000000","A0038712","2","1H","2012-01-01T03:03:49.000","2012-01-01T03:10:19.000","2012-01-01T03:03:49.000","2012-01-01T03:03:49.000","18","TRAFFIC  INCIDENT","70115"
"Bienville St & Burgundy St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07023717793668 29.956707248448367)",,,,,"3680809.00000000","531953.00000000","A0039412","8","2B",,"2012-01-01T04:38:25.000","2012-01-01T03:04:40.000","2012-01-01T03:10:33.000","21","COMPLAINT OTHER","70112"
