"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type_","typetext","zip"
"S Claiborne Ave & Martin Luther","RTF","REPORT TO FOLLOW","POINT (-90.08836918598337 29.946201826982943)",,,,,"3675109.00000000","528070.00000000","A0035513","6","2B","2013-01-01T02:56:52.000","2013-01-01T04:25:07.000","2013-01-01T02:56:48.000","2013-01-01T02:56:49.000","20I","AUTO ACCIDENT WITH I","70113"
"034XX Garden Oaks Dr","GOA","GONE ON ARRIVAL","POINT (-90.02263920183876 29.92157506333898)",,,,,"3696027.00000000","519347.00000000","A0035613","4","2B","2013-01-01T03:03:45.000","2013-01-01T03:03:51.000","2013-01-01T02:54:20.000","2013-01-01T02:57:57.000","94","DISCHARGING FIREARM","70114"
"Canal St & Exchange Pl","DUP","DUPLICATE","POINT (-90.06859136709198 29.953006445057586)",,,,,"3681345.00000000","530613.00000000","A0035713","8","2A",,"2013-01-01T03:38:29.000","2013-01-01T02:57:45.000","2013-01-01T02:57:47.000","64G","ARMED ROBBERY WITH G","70130"
"013XX S Broad St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09772349698034 29.953250232514407)",,,,,"3672119.00000000","530601.00000000","A0035813","6","2C",,"2013-01-01T03:13:01.000","2013-01-01T02:57:04.000","2013-01-01T03:12:51.000","62A","BURGLAR ALARM, SILEN","70125"
"002XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06907837799429 29.954696873099614)",,,,,"3681184.00000000","531226.00000000","A0035913","8","2B","2013-01-01T03:31:59.000","2013-01-01T03:58:33.000","2013-01-01T02:56:12.000","2013-01-01T03:00:35.000","35","SIMPLE BATTERY","70112"
"Canal St & Exchange Pl","NAT","NECESSARY ACTION TAKEN","POINT (-90.06859136709198 29.953006445057586)",,,,,"3681345.00000000","530613.00000000","A0036013","8","2A",,"2013-01-01T03:09:44.000","2013-01-01T02:59:33.000","2013-01-01T02:59:35.000","21","COMPLAINT OTHER","70130"
"019XX Ccc In","NAT","NECESSARY ACTION TAKEN","POINT (-90.03722390429743 29.934009395786386)",,,,,"3691356.00000000","523816.00000000","A0036113","4","1H",,"2013-01-01T03:00:12.000","2013-01-01T03:00:10.000",,"21","COMPLAINT OTHER","70114"
"001XX Iberville St","RTF","REPORT TO FOLLOW","POINT (-90.06384797802083 29.951033017883617)",,,,,"3682855.00000000","529912.00000000","A0036213","8","2B","2013-01-01T03:06:13.000","2013-01-01T03:42:34.000","2013-01-01T02:59:21.000","2013-01-01T03:02:05.000","35","SIMPLE BATTERY","70130"
"N Derbigny St & Marigny St","RTF","REPORT TO FOLLOW","POINT (-90.05602293257108 29.97470075893555)",,,,,"3685237.00000000","538546.00000000","A0036313","5","2D","2013-01-01T03:05:03.000","2013-01-01T03:26:10.000","2013-01-01T02:59:13.000","2013-01-01T03:01:34.000","35","SIMPLE BATTERY","70117"
"Basin St & Canal St","RTF","REPORT TO FOLLOW","POINT (-90.07319100045918 29.956125070119747)",,,,,"3679876.00000000","531731.00000000","A0036413","1","1H",,"2013-01-01T03:03:08.000","2013-01-01T03:02:28.000","2013-01-01T03:02:33.000","21","COMPLAINT OTHER","70112"
"Baronne St & Poydras St","RTF","REPORT TO FOLLOW","POINT (-90.07311927090966 29.950052392533497)",,,,,"3679923.00000000","529523.00000000","A0036513","8","2B","2013-01-01T03:07:51.000","2013-01-01T06:49:28.000","2013-01-01T03:02:47.000","2013-01-01T03:02:50.000","95G","ILLEGAL CARRYING OF","70112"
"006XX Saint Roch Ave","GOA","GONE ON ARRIVAL","POINT (-90.05181286594494 29.96409710058293)",,,,,"3686613.00000000","534705.00000000","A0036613","8","1C","2013-01-01T07:27:59.000","2013-01-01T07:29:32.000","2013-01-01T03:01:21.000","2013-01-01T07:26:33.000","103","DISTURBANCE (OTHER)","70117"
"016XX Gentilly Blvd","RTF","REPORT TO FOLLOW","POINT (-90.0776305791614 29.98051591099043)",,,,,"3678373.00000000","540585.00000000","A0036713","1","1E","2013-01-01T03:41:02.000","2013-01-01T05:40:29.000","2013-01-01T03:01:49.000","2013-01-01T03:24:21.000","100","HIT & RUN","70119"
"Canal St & Treme St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07444660622565 29.9569785867068)",,,,,"3679475.00000000","532037.00000000","A0036813","1","1H","2013-01-01T03:05:47.000","2013-01-01T03:45:25.000","2013-01-01T03:05:40.000","2013-01-01T03:05:40.000","21","COMPLAINT OTHER","70112"
"Burgundy St & Saint Louis St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06885972396994 29.958245016428304)",,,,,"3681239.00000000","532517.00000000","A0037013","8","1H",,"2013-01-01T03:21:46.000","2013-01-01T03:07:35.000","2013-01-01T03:07:37.000","18","TRAFFIC INCIDENT","70112"
"Chef Menteur Hwy Exit & I-10 W","UNF","UNFOUNDED","POINT (-90.01340931592759 30.013404474004492)",,,,,"3698566.00000000","552773.00000000","A0037113","7","2C","2013-01-01T03:31:11.000","2013-01-01T03:32:27.000","2013-01-01T03:06:24.000","2013-01-01T03:10:52.000","20","AUTO ACCIDENT","70126"
"010XX 4th St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08103511884681 29.92596647655583)",,,,,"3677512.00000000","520737.00000000","A0037213","6","1C","2013-01-01T03:33:09.000","2013-01-01T03:44:45.000","2013-01-01T03:07:40.000","2013-01-01T03:31:52.000","103","DISTURBANCE (OTHER)","70130"
"003XX Poydras St","UNF","UNFOUNDED","POINT (-90.06624199274177 29.948768094733694)",,,,,"3682106.00000000","529080.00000000","A0037313","8","1C","2013-01-01T05:49:14.000","2013-01-01T05:52:49.000","2013-01-01T03:05:52.000","2013-01-01T05:45:58.000","103","DISTURBANCE (OTHER)","70130"
"Chartres St & Saint Peter St","GOA","GONE ON ARRIVAL","POINT (-90.06387417593369 29.95741326549547)",,,,,"3682821.00000000","532232.00000000","A0037413","8","2C","2013-01-01T03:15:18.000","2013-01-01T03:17:15.000","2013-01-01T03:08:07.000","2013-01-01T03:13:33.000","103","DISTURBANCE (OTHER)","70130"
"Girod St & Tchoupitoulas St","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0037513","0","2H","2013-01-01T03:16:57.000","2013-01-01T03:32:46.000","2013-01-01T03:11:02.000","2013-01-01T03:16:35.000","24","MEDICAL","70130"
"Girod St & Tchoupitoulas St","DUP","DUPLICATE","POINT (-90.06737611496453 29.946491012105)",,,,,"3681756.00000000","528248.00000000","A0037613","8","2A",,"2013-01-01T03:14:57.000","2013-01-01T03:11:05.000",,"NOPD","INCIDENT REQUESTED B","70130"
"Timber Ct & Tullis Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.99846104093456 29.90072318951748)",,,,,"3703774.00000000","511853.00000000","A0037713","4","1H","2013-01-01T03:12:02.000","2013-01-01T03:32:30.000","2013-01-01T03:11:55.000","2013-01-01T03:11:55.000","18","TRAFFIC INCIDENT","70131"
"001XX Canal St","RTF","REPORT TO FOLLOW","POINT (-90.06433515988114 29.949723217770586)",,,,,"3682706.00000000","529434.00000000","A0037813","8","1H","2013-01-01T03:40:38.000","2013-01-01T03:44:12.000","2013-01-01T03:11:54.000","2013-01-01T03:11:58.000","21","COMPLAINT OTHER","70130"
"004XX Saint Charles Ave","GOA","GONE ON ARRIVAL","POINT (-90.0703509291785 29.95021559890293)",,,,,"3680799.00000000","529592.00000000","A0037913","8","1A",,"2013-01-01T07:44:34.000","2013-01-01T03:11:06.000","2013-01-01T07:38:04.000","103","DISTURBANCE (OTHER)","70130"
"010XX S Peters St","UNF","UNFOUNDED","POINT (-90.06582839693947 29.94180110955584)",,,,,"3682265.00000000","526548.00000000","A0038013","8","2C","2013-01-01T03:54:04.000","2013-01-01T04:21:28.000","2013-01-01T03:13:00.000","2013-01-01T03:51:46.000","103","DISTURBANCE (OTHER)","70130"
"Poydras St & Tchoupitoulas St","DUP","DUPLICATE","POINT (-90.06698513902985 29.948684499235583)",,,,,"3681871.00000000","529047.00000000","A0038113","8","2A",,"2013-01-01T03:18:20.000","2013-01-01T03:13:51.000",,"NOPD","INCIDENT REQUESTED B","70130"
"008XX Tchoupitoulas St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06740536542415 29.94493204351788)",,,,,"3681753.00000000","527681.00000000","A0038213","8","2C",,"2013-01-01T03:25:47.000","2013-01-01T03:15:06.000","2013-01-01T03:17:52.000","62A","BURGLAR ALARM, SILEN","70130"
"N Broad St & Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08720166353059 29.96560571090684)",,,,,"3675402.00000000","535130.00000000","A0038313","1","1H","2013-01-01T03:16:42.000","2013-01-01T03:26:04.000","2013-01-01T03:16:28.000","2013-01-01T03:16:29.000","18","TRAFFIC INCIDENT","70119"
"010XX Chartres St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06139615361387 29.960054082902992)",,,,,"3683595.00000000","533201.00000000","A0038413","8","2C","2013-01-01T03:27:59.000","2013-01-01T03:30:17.000","2013-01-01T03:17:45.000","2013-01-01T03:24:32.000","62A","BURGLAR ALARM, SILEN","70116"
"006XX Decatur St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06310829672566 29.956300375853115)",,,,,"3683068.00000000","531830.00000000","A0038513","8","1H","2013-01-01T03:26:16.000","2013-01-01T05:37:36.000","2013-01-01T03:18:58.000","2013-01-01T03:19:00.000","21","COMPLAINT OTHER","70130"
"023XX Painters St","UNF","UNFOUNDED","POINT (-90.04966008217532 29.981434083328345)",,,,,"3687224.00000000","541017.00000000","A0038613","5","2B","2013-01-01T03:24:38.000","2013-01-01T03:50:48.000","2013-01-01T03:18:36.000","2013-01-01T03:21:20.000","103D","DOMESTIC DISTURBANCE","70117"
"010XX N Peters St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0603258051989 29.95904273395669)",,,,,"3683938.00000000","532837.00000000","A0038713","8","2D","2013-01-01T03:49:02.000","2013-01-01T04:59:58.000","2013-01-01T03:21:19.000","2013-01-01T03:25:54.000","911","SILENT 911 CALL","70116"
"Bourbon St & Toulouse St","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0038813","0","2B",,"2013-01-01T03:37:05.000","2013-01-01T03:24:18.000","2013-01-01T03:24:20.000","24","MEDICAL","70112"
"Downman Rd & Morrison Rd","UNF","UNFOUNDED","POINT (-90.02441436118553 30.025982757846368)",,,,,"3695031.00000000","557307.00000000","A0038913","7","1E","2013-01-01T04:36:08.000","2013-01-01T04:39:21.000","2013-01-01T03:24:00.000","2013-01-01T04:36:04.000","100","HIT & RUN","70126"
"S Carrollton Ave & Palm St","NAT","NECESSARY ACTION TAKEN","POINT (-90.11121011236125 29.964414620082014)",,,,,"3667805.00000000","534615.00000000","A0039013","2","1H","2013-01-01T03:25:25.000","2013-01-01T03:53:47.000","2013-01-01T03:24:57.000","2013-01-01T03:24:57.000","21","COMPLAINT OTHER","70125"
"035XX S Carrollton Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.11213852251439 29.96390899227127)",,,,,"3667513.00000000","534428.00000000","A0039113","2","1H","2013-01-01T03:26:08.000","2013-01-01T03:36:55.000","2013-01-01T03:26:00.000","2013-01-01T03:26:04.000","21","COMPLAINT OTHER","70118"
"I-10 W & S Jeff Davis Overpass","RTF","REPORT TO FOLLOW","POINT (-90.10066878328509 29.96253981224561)",,,,,"3671150.00000000","533969.00000000","A0039213","1","2B","2013-01-01T04:40:35.000","2013-01-01T05:54:50.000","2013-01-01T03:26:39.000","2013-01-01T03:33:15.000","20I","AUTO ACCIDENT WITH I","70119"
"Bienville St & N Claiborne Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.07650037409572 29.960908708476033)",,,,,"3678809.00000000","533459.00000000","A0039313","1","1H","2013-01-01T03:28:19.000","2013-01-01T03:30:31.000","2013-01-01T03:28:10.000","2013-01-01T03:28:10.000","21","COMPLAINT OTHER","70112"
"041XX Saint Charles Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.09872902515964 29.926601229635786)",,,,,"3671905.00000000","520907.00000000","A0039413","6","1H","2013-01-01T04:09:03.000","2013-01-01T04:50:00.000","2013-01-01T03:26:01.000","2013-01-01T04:05:16.000","21H","HOMELESS","70115"
"Bullard & I-10 W","UNF","UNFOUNDED","POINT (-89.96372929932336 30.044719993291576)",,,,,"3714152.00000000","564345.00000000","A0039513","7","2C","2013-01-01T03:36:00.000","2013-01-01T03:42:26.000","2013-01-01T03:27:35.000","2013-01-01T03:30:14.000","20","AUTO ACCIDENT","70128"
"010XX Decatur St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06044966027379 29.959483931562886)",,,,,"3683897.00000000","532997.00000000","A0039613","8","2C","2013-01-01T03:38:05.000","2013-01-01T05:04:18.000","2013-01-01T03:30:12.000","2013-01-01T03:31:48.000","62A","BURGLAR ALARM, SILEN","70116"
"042XX Darby St","UNF","UNFOUNDED","POINT (-89.97153153303888 30.014784734021273)",,,,,"3711813.00000000","553430.00000000","A0039713","7","2B","2013-01-01T03:53:36.000","2013-01-01T04:04:15.000","2013-01-01T03:29:05.000","2013-01-01T03:32:42.000","94","DISCHARGING FIREARM","70127"
"007XX Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06931070893437 29.95355785662351)",,,,,"3681115.00000000","530811.00000000","A0039813","8","1C","2013-01-01T03:34:19.000","2013-01-01T04:10:22.000","2013-01-01T03:31:04.000","2013-01-01T03:31:08.000","103","DISTURBANCE (OTHER)","70130"
"038XX Saint Claude Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.03707477219093 29.965910752495567)",,,,,"3691272.00000000","535417.00000000","A0039913","5","1H","2013-01-01T03:32:04.000","2013-01-01T04:15:35.000","2013-01-01T03:32:01.000","2013-01-01T03:32:02.000","21","COMPLAINT OTHER","70117"
"003XX Bourbon St","UNF","UNFOUNDED","POINT (-90.06837696099961 29.95547113098435)",,,,,"3681403.00000000","531510.00000000","A0040013","8","1A","2013-01-01T07:30:20.000","2013-01-01T07:35:04.000","2013-01-01T03:29:36.000","2013-01-01T07:27:54.000","21M","MISSING ADULT","70112"
"003XX Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06833936847708 29.95569626927288)",,,,,"3681414.00000000","531592.00000000","A0040113","8","2B","2013-01-01T03:35:43.000","2013-01-01T03:38:12.000","2013-01-01T03:35:13.000","2013-01-01T03:35:16.000","103F","FIGHT","70112"
"046XX Stemway Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.01836433542724 30.015775043097943)",,,,,"3696988.00000000","553617.00000000","A0040213","7","2H","2013-01-01T03:48:12.000","2013-01-01T04:18:56.000","2013-01-01T03:34:08.000","2013-01-01T03:38:27.000","21","COMPLAINT OTHER","70126"
"056XX Freret St","NAT","NECESSARY ACTION TAKEN","POINT (-90.11346986837795 29.93561297908358)",,,,,"3667201.00000000","524134.00000000","A0040313","2","2C","2013-01-01T03:42:27.000","2013-01-01T03:53:18.000","2013-01-01T03:35:04.000","2013-01-01T03:36:17.000","62A","BURGLAR ALARM, SILEN","70115"
"Expedition Dr & Michoud Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-89.92685119800001 30.06398828702162)",,,,,"3725733.00000000","571493.00000000","A0040413","7","1H","2013-01-01T03:47:59.000","2013-01-01T06:21:36.000","2013-01-01T03:36:21.000","2013-01-01T03:36:21.000","18","TRAFFIC INCIDENT","70129"
"029XX Saint Bernard Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.073837037588 29.987255623653535)",,,,,"3679547.00000000","543049.00000000","A0040513","3","2H","2013-01-01T03:49:03.000","2013-01-01T04:06:59.000","2013-01-01T03:36:09.000","2013-01-01T03:43:35.000","21","COMPLAINT OTHER","70119"
"002XX I-10 E","RTF","REPORT TO FOLLOW","POINT (-90.1160416544361 29.986470208522892)",,,,,"3666190.00000000","542619.00000000","A0040613","3","2C","2013-01-01T03:56:06.000","2013-01-01T04:34:33.000","2013-01-01T03:37:55.000","2013-01-01T03:45:41.000","20","AUTO ACCIDENT","70124"
"036XX General De Gaulle Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.01957969536863 29.92448431467036)",,,,,"3696984.00000000","520416.00000000","A0040713","4","1H","2013-01-01T03:41:00.000","2013-01-01T03:49:38.000","2013-01-01T03:40:47.000","2013-01-01T03:40:47.000","18","TRAFFIC INCIDENT","70114"
"007XX S Dupre St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09455728362126 29.961547427694992)",,,,,"3673089.00000000","533629.00000000","A0040813","1","1G",,"2013-01-01T03:57:10.000","2013-01-01T03:40:57.000","2013-01-01T03:40:59.000","17F","FUGITIVE ATTACHMENT","70119"
"003XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.0681622963544 29.955713816847677)",,,,,"3681470.00000000","531599.00000000","A0040913","8","1D",,"2013-01-01T04:04:33.000","2013-01-01T03:41:30.000","2013-01-01T03:42:27.000","35","SIMPLE BATTERY","70112"
"Magazine St & Terpsichore St","UNF","UNFOUNDED","POINT (-90.07188456453788 29.936312562154647)",,,,,"3680369.00000000","524531.00000000","A0041013","6","1E","2013-01-01T04:07:28.000","2013-01-01T04:11:06.000","2013-01-01T03:40:59.000","2013-01-01T03:44:29.000","100","HIT & RUN","70130"
"S Carrollton Ave & Tulane Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.1064233667741 29.96893779924352)",,,,,"3669303.00000000","536276.00000000","A0041113","1","1H","2013-01-01T03:41:59.000","2013-01-01T03:50:00.000","2013-01-01T03:41:56.000","2013-01-01T03:41:56.000","18","TRAFFIC INCIDENT","70119"
"001XX Iberville St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06384797802083 29.951033017883617)",,,,,"3682855.00000000","529912.00000000","A0041213","8","1H",,"2013-01-01T04:02:23.000","2013-01-01T03:42:40.000","2013-01-01T03:42:43.000","21","COMPLAINT OTHER","70130"
"005XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06708679397714 29.957097719714262)",,,,,"3681805.00000000","532106.00000000","A0041313","8","1B","2013-01-01T04:37:15.000","2013-01-01T05:23:53.000","2013-01-01T03:43:06.000","2013-01-01T03:43:11.000","65","SIMPLE ROBBERY","70112"
"A P Tureaud Ave & N Galvez St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06723728670464 29.978089854706905)",,,,,"3681673.00000000","539739.00000000","A0041413","5","2B","2013-01-01T03:48:21.000","2013-01-01T04:14:34.000","2013-01-01T03:43:59.000","2013-01-01T03:47:06.000","103F","FIGHT","70119"
"Baronne St & Poydras St","RTF","REPORT TO FOLLOW","POINT (-90.07311927090966 29.950052392533497)",,,,,"3679923.00000000","529523.00000000","A0041513","8","1C",,"2013-01-01T03:45:42.000","2013-01-01T03:45:17.000","2013-01-01T03:45:20.000","20","AUTO ACCIDENT","70112"
"Baronne St & Poydras St","RTF","REPORT TO FOLLOW","POINT (-90.07311927090966 29.950052392533497)",,,,,"3679923.00000000","529523.00000000","A0041613","8","2B","2013-01-01T04:58:01.000","2013-01-01T05:36:47.000","2013-01-01T03:45:50.000","2013-01-01T03:45:52.000","35D","SIMPLE BATTERY DOMES","70112"
"L B Landry Ave & Newton St","UNF","UNFOUNDED","POINT (-90.04074223264229 29.94514304985574)",,,,,"3690196.00000000","527852.00000000","A0041713","4","1C","2013-01-01T03:58:55.000","2013-01-01T03:59:39.000","2013-01-01T03:46:01.000","2013-01-01T03:47:13.000","20","AUTO ACCIDENT","70114"
"S Carrollton Ave & Tulane Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.1064233667741 29.96893779924352)",,,,,"3669303.00000000","536276.00000000","A0041813","1","1H","2013-01-01T03:46:50.000","2013-01-01T04:12:14.000","2013-01-01T03:46:47.000","2013-01-01T03:46:48.000","21","COMPLAINT OTHER","70119"
"003XX Andrew Higgins Dr","GOA","GONE ON ARRIVAL","POINT (-90.06624736240485 29.94187939521624)",,,,,"3682132.00000000","526575.00000000","A0041913","8","1D",,"2013-01-01T07:41:06.000","2013-01-01T03:43:56.000","2013-01-01T07:28:25.000","35","SIMPLE BATTERY","70130"
"010XX Saint Roch Ave","GOA","GONE ON ARRIVAL","POINT (-90.0520140828191 29.968103054676124)",,,,,"3686533.00000000","536161.00000000","A0042013","8","2H","2013-01-01T04:28:46.000","2013-01-01T04:35:24.000","2013-01-01T03:46:24.000","2013-01-01T04:28:13.000","94F","FIREWORKS","70117"
"039XX Louisiana Avenue Pkwy","UNF","UNFOUNDED","POINT (-90.10071972024328 29.948958100888298)",,,,,"3671187.00000000","529030.00000000","A0042113","2","1H",,"2013-01-01T06:54:12.000","2013-01-01T03:48:13.000","2013-01-01T03:51:43.000","94F","FIREWORKS","70125"
"006XX Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06629539235298 29.95799210043611)",,,,,"3682052.00000000","532434.00000000","A0042213","8","1H",,"2013-01-01T04:04:39.000","2013-01-01T03:49:33.000","2013-01-01T03:49:36.000","21","COMPLAINT OTHER","70112"
"018XX Hastings Pl","NAT","NECESSARY ACTION TAKEN","POINT (-90.07306575827816 29.932036628309092)",,,,,"3680012.00000000","522972.00000000","A0042313","6","1C","2013-01-01T04:03:10.000","2013-01-01T04:05:10.000","2013-01-01T03:49:42.000","2013-01-01T04:02:24.000","103","DISTURBANCE (OTHER)","70130"
"007XX Saint Peter St","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0042413","0","1H",,"2013-01-01T04:06:25.000","2013-01-01T03:51:12.000","2013-01-01T03:51:15.000","24","MEDICAL","70130"
"078XX Saint Charles Ave","GOA","GONE ON ARRIVAL","POINT (-90.1318647351702 29.94138397827972)",,,,,"3661353.00000000","526171.00000000","A0042513","2","2B","2013-01-01T03:58:25.000","2013-01-01T04:12:41.000","2013-01-01T03:50:07.000","2013-01-01T03:52:24.000","103F","FIGHT","70118"
